't             ','x             ','y             ','z             ',magnitude
2.7487227371E13,0.057025,-0.071414,0.216244,0.234762
2.7487247381E13,0.008308,-0.177544,0.292219,0.342028
2.7487267362E13,-0.035858,-0.284075,0.337018,0.442228
2.7487287824E13,-0.062498,-0.380041,0.339989,0.513741
2.7487307319E13,-0.060669,-0.457706,0.297317,0.549157
2.7487327359E13,-0.023652,-0.513884,0.213124,0.556828
2.7487347364E13,0.049638,-0.550199,0.099087,0.56125
2.7487367347E13,0.154356,-0.572154,-0.027324,0.593239
2.7487387387E13,0.280563,-0.58725,-0.145644,0.666926
2.7487407387E13,0.414976,-0.602633,-0.235746,0.768732
2.7487427416E13,0.543323,-0.622837,-0.281106,0.87301
2.7487447372E13,0.652683,-0.648092,-0.271413,0.959001
2.7487467362E13,0.733413,-0.673763,-0.204136,1.016623
2.7487487371E13,0.780262,-0.690877,-0.084804,1.045615
2.7487507401E13,0.792505,-0.687915,0.073946,1.052026
2.7487527386E13,0.773198,-0.653253,0.254202,1.043644
2.7487547372E13,0.727832,-0.577907,0.435254,1.026236
2.7487567382E13,0.66278,-0.457831,0.59617,1.00215
2.7487587379E13,0.583955,-0.295325,0.718122,0.971555
2.7487607361E13,0.495988,-0.099142,0.786225,0.93487
2.7487627892E13,0.401994,0.116709,0.790696,0.894662
2.7487647374E13,0.303943,0.335264,0.727476,0.856741
2.7487667312E13,0.203369,0.539446,0.598383,0.830917
2.7487687299E13,0.102059,0.714842,0.410961,0.830846
2.7487707329E13,0.002423,0.851904,0.178142,0.870334
2.7487727316E13,-0.092709,0.947048,-0.082342,0.955131
2.7487747327E13,-0.180918,1.002472,-0.348765,1.076717
2.7487767309E13,-0.261432,1.024792,-0.596678,1.214319
2.7487787246E13,-0.336434,1.022863,-0.800749,1.341878
2.7487807326E13,-0.411915,1.005408,-0.937119,1.434822
2.7487827316E13,-0.497735,0.979015,-0.986245,1.476106
2.7487847324E13,-0.606585,0.946951,-0.935935,1.463091
2.7487867311E13,-0.751914,0.909102,-0.784061,1.416543
2.7487887307E13,-0.945031,0.862981,-0.540316,1.389158
2.7487907332E13,-1.19193,0.805486,-0.226585,1.456312
2.7487927317E13,-1.490753,0.734869,0.124491,1.666696
2.7487947327E13,-1.830252,0.652332,0.472809,1.999727
