't             ','x             ','y             ','z             ',magnitude
215897219000,-7.404982,1.52172,-1.926871,7.801424
215917156000,-5.945144,2.171427,-1.29065,6.459537
215937056000,-4.467696,2.570604,-0.74941,5.20864
215957043000,-3.107115,2.710843,-0.391937,4.142034
215977044000,-1.96995,2.625338,-0.2937,3.295355
215997028000,-1.122687,2.377502,-0.500143,2.676394
216017039000,-0.587159,2.043991,-1.013827,2.35595
216037049000,-0.343947,1.69575,-1.790264,2.489761
216057191000,-0.34167,1.383407,-2.74228,3.090413
216077044000,-0.510316,1.128003,-3.751287,3.950312
216097026000,-0.775297,0.919668,-4.684231,4.836207
216117028000,-1.06964,0.725092,-5.413206,5.565311
216137048000,-1.342149,0.500847,-5.834909,6.008192
216157184000,-1.560486,0.209274,-5.884967,6.091941
216177041000,-1.709985,-0.166997,-5.545218,5.805289
216197029000,-1.789242,-0.615455,-4.843406,5.19988
216217246000,-1.804324,-1.091678,-3.845627,4.385908
216237263000,-1.763477,-1.525497,-2.643417,3.524862
216257256000,-1.673415,-1.834406,-1.338467,2.82079
216277076000,-1.537907,-1.94118,-0.027915,2.476715
216297031000,-1.358658,-1.791776,1.207145,2.552178
216317018000,-1.137512,-1.369557,2.307957,2.914839
216337046000,-0.878881,-0.702479,3.238768,3.428633
216357179000,-0.591348,0.138511,3.982719,4.028763
216377208000,-0.287944,1.049672,4.534619,4.663421
216397029000,0.015266,1.911554,4.893197,5.253346
216417014000,0.301803,2.60943,5.05508,5.696845
216437048000,0.557599,3.05311,5.012559,5.895604
216457184000,0.773018,3.191993,4.755832,5.779647
216477048000,0.943381,3.022294,4.278907,5.322901
216497034000,1.068083,2.585535,3.587472,4.549258
216517021000,1.148138,1.958796,2.706661,3.532863
216537043000,1.183037,1.238709,1.686096,2.403517
216557181000,1.168455,0.522733,0.600106,1.413741
216577053000,1.095666,-0.10845,-0.457943,1.192458
216597031000,0.953406,-0.60398,-1.386985,1.788156
216617019000,0.732114,-0.948816,-2.093541,2.412293
216637046000,0.429818,-1.162057,-2.50816,2.797496
216657176000,0.057983,-1.288338,-2.599586,2.9019
216677201000,-0.354481,-1.384739,-2.383442,2.779201
216697026000,-0.760813,-1.506009,-1.922867,2.558186
216717011000,-1.100572,-1.691493,-1.320608,2.411725
216737041000,-1.30866,-1.955912,-0.703266,2.456169
216757188000,-1.327424,-2.286427,-0.200353,2.651404
216777048000,-1.120345,-2.645318,0.079736,2.873889
216797031000,-0.684051,-2.978191,0.070149,3.056545
216817028000,-0.055376,-3.225057,-0.240672,3.234499
216837046000,0.68878,-3.331477,-0.804021,3.495655
216857184000,1.440031,-3.258572,-1.517037,3.872129
216877046000,2.073885,-2.988961,-2.238846,4.271688
216897031000,2.470711,-2.528187,-2.814799,4.518765
216917014000,2.538355,-1.902132,-3.104092,4.438101
216937046000,2.231684,-1.151339,-3.005612,3.916593
216957179000,1.565106,-0.323923,-2.477673,2.948448
216977041000,0.61482,0.53116,-1.547736,1.748034
216997029000,-0.490461,1.369116,-0.310254,1.487041
217017248000,-1.589013,2.151654,1.087025,2.887248
217038114000,-2.513027,2.847112,2.466183,4.528069
217057073000,-3.118044,3.429094,3.647635,5.897976
217077089000,-3.30917,3.874675,4.479021,6.784198
217097216000,-3.059232,4.163125,4.859486,7.09261
217117134000,-2.414933,4.276314,4.754882,6.835764
217138286000,-1.48931,4.201162,4.201112,6.125125
217157069000,-0.442305,3.933268,3.296253,5.150876
217177136000,0.547609,3.480696,2.182455,4.144663
217197494000,1.315535,2.866932,1.020938,3.315456
217217178000,1.739575,2.13164,-0.03523,2.751591
217238294000,1.762177,1.328352,-0.865735,2.370503
217257071000,1.399501,0.518918,-1.40055,2.046807
217277084000,0.737087,-0.234525,-1.627788,1.802219
217297424000,-0.08708,-0.878595,-1.591046,1.819598
217317016000,-0.908809,-1.377003,-1.377277,2.149177
217337048000,-1.568108,-1.716203,-1.097417,2.570727
217357183000,-1.937954,-1.906915,-0.863753,2.852728
217377086000,-1.946189,-1.981001,-0.767987,2.881288
217397606000,-1.58676,-1.983864,-0.864229,2.683359
217417019000,-0.918582,-1.964299,-1.160334,2.459398
217437053000,-0.052812,-1.963134,-1.617748,2.544365
217457184000,0.867908,-2.003561,-2.158757,3.070465
217477048000,1.695494,-2.085771,-2.681779,3.796983
217497769000,2.301537,-2.184838,-3.079493,4.421975
217517003000,2.597356,-2.256287,-3.256866,4.737537
217537053000,2.546142,-2.245206,-3.146791,4.628832
217557178000,2.164892,-2.098161,-2.720165,4.060584
217577056000,1.517679,-1.775453,-1.99027,3.068674
217597956000,0.702336,-1.26173,-1.010127,1.76227
217617021000,-0.167141,-0.571736,0.135672,0.610921
217637049000,-0.978509,0.24942,1.342851,1.68016
217657184000,-1.63681,1.131644,2.500786,3.195887
217677203000,-2.075278,1.990152,3.505231,4.533666
217696983000,-2.260744,2.738322,4.268704,5.552585
217717023000,-2.193822,3.301019,4.727763,6.169387
217737046000,-1.904785,3.625857,4.846953,6.345707
217757184000,-1.446688,3.690264,4.619811,6.087167
217777044000,-0.887133,3.503066,4.067417,5.440804
217797049000,-0.299918,3.101211,3.235306,4.491622
217817023000,0.242641,2.542141,2.189023,3.363506
217837044000,0.676904,1.893288,1.00916,2.249698
217857181000,0.954091,1.221227,-0.21404,1.564448
217877049000,1.04541,0.582093,-1.38727,1.832003
217897054000,0.946123,0.015182,-2.421843,2.600136
217917014000,0.677833,-0.459562,-3.241889,3.343725
217937049000,0.287954,-0.84034,-3.792642,3.895282
217957176000,-0.154187,-1.13933,-4.047454,4.20758
217977046000,-0.565059,-1.376766,-4.012227,4.279339
217997051000,-0.858133,-1.574663,-3.726026,4.135121
218017018000,-0.957497,-1.751392,-3.256786,3.819794
218037046000,-0.811809,-1.917953,-2.692089,3.403663
218057184000,-0.406288,-2.076291,-2.125965,2.999297
218077048000,0.230282,-2.219539,-1.643236,2.771211
218097051000,1.025593,-2.333852,-1.303961,2.863393
218117021000,1.871449,-2.401156,-1.131408,3.247762
218137051000,2.639199,-2.401263,-1.106002,3.735596
218157181000,3.200279,-2.314517,-1.167599,4.118502
218177049000,3.448755,-2.124469,-1.225189,4.231828
218197044000,3.321491,-1.819198,-1.174205,3.964914
218217019000,2.811978,-1.393531,-0.9186,3.270011
218237048000,1.974066,-0.850712,-0.393204,2.185236
218257181000,0.91509,-0.204428,0.417821,1.026525
218277048000,-0.221486,0.519352,1.471165,1.575788
218297044000,-1.280578,1.281879,2.664862,3.222512
218317018000,-2.123102,2.032789,3.850523,4.844205
218337049000,-2.650656,2.713393,4.855498,6.161521
218357178000,-2.822617,3.262155,5.51164,6.999071
218377161000,-2.66213,3.622222,5.685576,7.247979
218397099000,-2.249593,3.749723,5.304684,6.874647
218417083000,-1.704789,3.621344,4.373399,5.928495
218437109000,-1.1615,3.239977,2.976386,4.550319
218457121000,-0.739424,2.636623,1.267591,3.017502
218477118000,-0.519927,1.868016,-0.553049,2.016351
218497114000,-0.529922,1.009599,-2.271517,2.541633
218517099000,-0.737687,0.144882,-3.694646,3.770355
218537089000,-1.060862,-0.646642,-4.681505,4.843559
218557031000,-1.385725,-1.301347,-5.164333,5.503097
218577014000,-1.592988,-1.780571,-5.155654,5.682325
218597028000,-1.584473,-2.074948,-4.740483,5.411852
218617204000,-1.305116,-2.202995,-4.055421,4.79614
218637048000,-0.755756,-2.204285,-3.258712,4.006151
218657183000,0.006077,-2.128182,-2.497784,3.281481
218677193000,0.876868,-2.020819,-1.880613,2.896431
