't             ','x             ','y             ','z             ',magnitude
257911931000,0.876055,-0.442601,1.051978,1.438758
257931608000,1.085693,-0.619533,0.950984,1.570644
257951299000,1.26072,-0.831602,0.787191,1.703129
257971636000,1.371613,-1.06129,0.583481,1.829784
257991689000,1.390197,-1.283394,0.358895,1.925761
258010954000,1.294774,-1.468899,0.123261,1.961963
258030976000,1.07513,-1.590175,-0.125239,1.923602
258050949000,0.736347,-1.626304,-0.398686,1.829214
258070864000,0.300264,-1.567081,-0.714303,1.748179
258091629000,-0.195387,-1.415275,-1.086845,1.795108
258110933000,-0.700934,-1.186613,-1.520247,2.051953
258130913000,-1.161227,-0.906905,-2.000946,2.484896
258152156000,-1.523546,-0.607136,-2.494731,2.985547
258171054000,-1.745547,-0.317666,-2.948441,3.441098
258191999000,-1.80181,-0.062794,-3.296871,3.757635
258210928000,-1.687725,0.143066,-3.473739,3.864679
258230909000,-1.419973,0.296731,-3.424626,3.719198
258252078000,-1.033434,0.404808,-3.119162,3.310744
258271086000,-0.575023,0.479762,-2.559778,2.667075
258292003000,-0.095883,0.534718,-1.784633,1.865484
258310928000,0.356899,0.577976,-0.864616,1.099543
258330909000,0.747875,0.609651,0.106917,0.970785
258352049000,1.056441,0.620159,1.028954,1.599816
258371086000,1.277179,0.591313,1.809692,2.292558
258392046000,1.416911,0.500589,2.38191,2.816331
258410921000,1.489886,0.326954,2.713289,3.112651
258430911000,1.512083,0.057355,2.809495,3.191073
258452084000,1.494501,-0.307329,2.709917,3.109925
258471098000,1.44064,-0.749623,2.477393,2.962238
258491356000,1.345669,-1.236397,2.183352,2.847197
258511858000,1.199425,-1.723468,1.891791,2.826276
258530908000,0.991014,-2.162664,1.645884,2.892777
258551998000,0.714684,-2.510279,1.460015,2.990639
258571084000,0.375106,-2.734733,1.319095,3.059327
258591984000,-0.009887,-2.822156,1.184908,3.060828
258610933000,-0.409433,-2.778443,1.008296,2.983964
258630911000,-0.783511,-2.627123,0.744178,2.840681
258652048000,-1.089727,-2.403491,0.36562,2.664199
258671128000,-1.291715,-2.146428,-0.126384,2.508317
258692101000,-1.367377,-1.889816,-0.700067,2.435409
258710964000,-1.314498,-1.655613,-1.297661,2.4805
258730954000,-1.152229,-1.450116,-1.846813,2.615566
258750953000,-0.918027,-1.264346,-2.276086,2.760781
258770969000,-0.660359,-1.07842,-2.531012,2.829326
258791673000,-0.428702,-0.868705,-2.586758,2.762201
258810986000,-0.262849,-0.616094,-2.454534,2.544287
258830909000,-0.183925,-0.313007,-2.179776,2.209802
258850894000,-0.189452,0.032707,-1.832502,1.84256
258870958000,-0.253948,0.398127,-1.491904,1.564856
258891611000,-0.334981,0.749844,-1.229004,1.478151
258410921000,1.489886,0.326954,2.713289,3.112651
258430911000,1.512083,0.057355,2.809495,3.191073
258452084000,1.494501,-0.307329,2.709917,3.109925
258471098000,1.44064,-0.749623,2.477393,2.962238
258491356000,1.345669,-1.236397,2.183352,2.847197
258511858000,1.199425,-1.723468,1.891791,2.826276
258530908000,0.991014,-2.162664,1.645884,2.892777
258551998000,0.714684,-2.510279,1.460015,2.990639
258571084000,0.375106,-2.734733,1.319095,3.059327
258591984000,-0.009887,-2.822156,1.184908,3.060828
258610933000,-0.409433,-2.778443,1.008296,2.983964
258630911000,-0.783511,-2.627123,0.744178,2.840681
258652048000,-1.089727,-2.403491,0.36562,2.664199
258671128000,-1.291715,-2.146428,-0.126384,2.508317
258692101000,-1.367377,-1.889816,-0.700067,2.435409
258710964000,-1.314498,-1.655613,-1.297661,2.4805
258730954000,-1.152229,-1.450116,-1.846813,2.615566
258750953000,-0.918027,-1.264346,-2.276086,2.760781
258770969000,-0.660359,-1.07842,-2.531012,2.829326
258791673000,-0.428702,-0.868705,-2.586758,2.762201
258810986000,-0.262849,-0.616094,-2.454534,2.544287
258830909000,-0.183925,-0.313007,-2.179776,2.209802
258850894000,-0.189452,0.032707,-1.832502,1.84256
258870958000,-0.253948,0.398127,-1.491904,1.564856
258891611000,-0.334981,0.749844,-1.229004,1.478151
258912308000,-0.383544,1.051938,-1.091324,1.563544
258931063000,-0.356456,1.275296,-1.093447,1.717285
258950904000,-0.22783,1.405753,-1.215958,1.872592
258970933000,0.003384,1.448703,-1.413395,2.023966
258991629000,0.311962,1.428506,-1.629576,2.189399
259012006000,0.651854,1.382191,-1.816426,2.373767
259031109000,0.967713,1.348824,-1.951722,2.562228
259050929000,1.210203,1.356831,-2.050905,2.740765
259070944000,1.351841,1.412211,-2.169087,2.92006
259091611000,1.399696,1.490876,-2.391903,3.146913
259112343000,1.401111,1.537609,-2.816145,3.501147
259131066000,1.440851,1.473001,-3.523547,4.081809
259150921000,1.62912,1.208004,-4.553325,4.984584
259170969000,2.081994,0.663704,-5.879772,6.272712
259191771000,2.897546,-0.207697,-7.400955,7.950663
259211056000,4.132686,-1.404878,-8.942148,9.950618
259230909000,5.784795,-2.867004,-10.275354,12.13534
259250903000,7.782634,-4.473617,-11.152786,14.316678
259270926000,9.988911,-6.056151,-11.348937,16.28661
259292158000,12.214907,-7.420031,-10.7039,17.855931
259311261000,14.24525,-8.374131,-9.159401,18.893064
259330933000,15.868394,-8.762146,-6.780456,19.353442
259350904000,16.907892,-8.490098,-3.75727,19.289262
259370933000,17.248912,-7.544791,-0.385877,18.830766
259391596000,16.855205,-5.99931,2.970044,18.135899
258912308000,-0.383544,1.051938,-1.091324,1.563544
258931063000,-0.356456,1.275296,-1.093447,1.717285
258950904000,-0.22783,1.405753,-1.215958,1.872592
258970933000,0.003384,1.448703,-1.413395,2.023966
258991629000,0.311962,1.428506,-1.629576,2.189399
259012006000,0.651854,1.382191,-1.816426,2.373767
259031109000,0.967713,1.348824,-1.951722,2.562228
259050929000,1.210203,1.356831,-2.050905,2.740765
259070944000,1.351841,1.412211,-2.169087,2.92006
259091611000,1.399696,1.490876,-2.391903,3.146913
259112343000,1.401111,1.537609,-2.816145,3.501147
259131066000,1.440851,1.473001,-3.523547,4.081809
259150921000,1.62912,1.208004,-4.553325,4.984584
259170969000,2.081994,0.663704,-5.879772,6.272712
259191771000,2.897546,-0.207697,-7.400955,7.950663
259211056000,4.132686,-1.404878,-8.942148,9.950618
259230909000,5.784795,-2.867004,-10.275354,12.13534
259250903000,7.782634,-4.473617,-11.152786,14.316678
259270926000,9.988911,-6.056151,-11.348937,16.28661
259292158000,12.214907,-7.420031,-10.7039,17.855931
259311261000,14.24525,-8.374131,-9.159401,18.893064
259330933000,15.868394,-8.762146,-6.780456,19.353442
259350904000,16.907892,-8.490098,-3.75727,19.289262
259370933000,17.248912,-7.544791,-0.385877,18.830766
259391596000,16.855205,-5.99931,2.970044,18.135899
259412393000,15.773705,-4.004184,5.930333,17.320857
259431074000,14.126011,-1.765486,8.1541,16.405806
259450849000,12.0884,0.48629,9.390461,15.314916
259470928000,9.864276,2.531195,9.51567,13.937678
259491088000,7.654073,4.192077,8.550127,12.217324
259513179000,5.628525,5.35867,6.65227,10.229777
259531071000,3.908659,5.999542,4.091546,8.246991
259550913000,2.555557,6.159186,1.205522,6.77641
259571083000,1.571212,5.942213,-1.651873,6.364533
259592043000,0.909307,5.487975,-4.162031,6.947461
259612281000,0.493262,4.941486,-6.084884,7.854132
259631066000,0.23586,4.426337,-7.286394,8.528753
259650924000,0.058171,4.024093,-7.746842,8.729849
259670934000,-0.096742,3.764248,-7.550307,8.437183
259691461000,-0.257476,3.625622,-6.858934,7.7625
259712128000,-0.425485,3.548315,-5.877616,6.878805
259731064000,-0.58269,3.452765,-4.816084,5.954476
259750923000,-0.702841,3.261443,-3.855332,5.098488
259770929000,-0.76346,2.917997,-3.123826,4.342334
259791456000,-0.755134,2.399938,-2.686234,3.68046
259812228000,-0.68611,1.722772,-2.544803,3.148764
259831063000,-0.58128,0.935327,-2.651519,2.87111
259850899000,-0.476196,0.108009,-2.927052,2.967501
259871093000,-0.407674,-0.682953,-3.281885,3.376891
259891984000,-0.40364,-1.371369,-3.63513,3.906117
259412393000,15.773705,-4.004184,5.930333,17.320857
259431074000,14.126011,-1.765486,8.1541,16.405806
259450849000,12.0884,0.48629,9.390461,15.314916
259470928000,9.864276,2.531195,9.51567,13.937678
259491088000,7.654073,4.192077,8.550127,12.217324
259513179000,5.628525,5.35867,6.65227,10.229777
259531071000,3.908659,5.999542,4.091546,8.246991
259550913000,2.555557,6.159186,1.205522,6.77641
259571083000,1.571212,5.942213,-1.651873,6.364533
259592043000,0.909307,5.487975,-4.162031,6.947461
259612281000,0.493262,4.941486,-6.084884,7.854132
259631066000,0.23586,4.426337,-7.286394,8.528753
259650924000,0.058171,4.024093,-7.746842,8.729849
259670934000,-0.096742,3.764248,-7.550307,8.437183
259691461000,-0.257476,3.625622,-6.858934,7.7625
259712128000,-0.425485,3.548315,-5.877616,6.878805
259731064000,-0.58269,3.452765,-4.816084,5.954476
259750923000,-0.702841,3.261443,-3.855332,5.098488
259770929000,-0.76346,2.917997,-3.123826,4.342334
259791456000,-0.755134,2.399938,-2.686234,3.68046
259812228000,-0.68611,1.722772,-2.544803,3.148764
259831063000,-0.58128,0.935327,-2.651519,2.87111
259850899000,-0.476196,0.108009,-2.927052,2.967501
259871093000,-0.407674,-0.682953,-3.281885,3.376891
259891984000,-0.40364,-1.371369,-3.63513,3.906117
259910936000,-0.474651,-1.913225,-3.927712,4.394615
259931754000,-0.609496,-2.292771,-4.128259,4.761387
259951714000,-0.776109,-2.521668,-4.231852,4.986956
259970929000,-0.927788,-2.632,-4.253319,5.087134
259990903000,-1.013176,-2.665474,-4.217677,5.091176
260012013000,-0.987831,-2.661839,-4.150304,5.028541
260031001000,-0.825084,-2.649467,-4.069174,4.925303
260052051000,-0.523603,-2.640463,-3.980732,4.805458
260070933000,-0.109812,-2.631335,-3.879688,4.689132
260090913000,0.365406,-2.608322,-3.751897,4.584059
260112078000,0.835011,-2.55551,-3.579052,4.476326
260131088000,1.227718,-2.463066,-3.343666,4.330599
260151996000,1.481239,-2.332992,-3.033142,4.103275
260170923000,1.554062,-2.18082,-2.641964,3.761789
260190911000,1.433519,-2.032189,-2.172043,3.3019
260212093000,1.138282,-1.915204,-1.631739,2.761569
260231091000,0.715018,-1.85037,-1.034203,2.237118
260251993000,0.230116,-1.841728,-0.396155,1.897855
260270926000,-0.24219,-1.871729,0.262445,1.905492
260290914000,-0.632843,-1.90196,0.918061,2.204717
260312083000,-0.889551,-1.880191,1.542811,2.589727
260331083000,-0.984867,-1.7525,2.104317,2.910218
260352036000,-0.919393,-1.47816,2.566933,3.101513
260372493000,-0.719487,-1.043516,2.895104,3.160414
260390894000,-0.430269,-0.471112,3.058574,3.124412
259910936000,-0.474651,-1.913225,-3.927712,4.394615
259931754000,-0.609496,-2.292771,-4.128259,4.761387
259951714000,-0.776109,-2.521668,-4.231852,4.986956
259970929000,-0.927788,-2.632,-4.253319,5.087134
259990903000,-1.013176,-2.665474,-4.217677,5.091176
260012013000,-0.987831,-2.661839,-4.150304,5.028541
260031001000,-0.825084,-2.649467,-4.069174,4.925303
260052051000,-0.523603,-2.640463,-3.980732,4.805458
260070933000,-0.109812,-2.631335,-3.879688,4.689132
260090913000,0.365406,-2.608322,-3.751897,4.584059
260112078000,0.835011,-2.55551,-3.579052,4.476326
260131088000,1.227718,-2.463066,-3.343666,4.330599
260151996000,1.481239,-2.332992,-3.033142,4.103275
260170923000,1.554062,-2.18082,-2.641964,3.761789
260190911000,1.433519,-2.032189,-2.172043,3.3019
260212093000,1.138282,-1.915204,-1.631739,2.761569
260231091000,0.715018,-1.85037,-1.034203,2.237118
260251993000,0.230116,-1.841728,-0.396155,1.897855
260270926000,-0.24219,-1.871729,0.262445,1.905492
260290914000,-0.632843,-1.90196,0.918061,2.204717
260312083000,-0.889551,-1.880191,1.542811,2.589727
260331083000,-0.984867,-1.7525,2.104317,2.910218
260352036000,-0.919393,-1.47816,2.566933,3.101513
260372493000,-0.719487,-1.043516,2.895104,3.160414
260390894000,-0.430269,-0.471112,3.058574,3.124412
260410903000,-0.105591,0.178744,3.038906,3.045989
260430908000,0.203035,0.815456,2.835757,2.957653
260451564000,0.456368,1.333644,2.471176,2.844923
260470936000,0.634589,1.633763,1.990366,2.652064
260490909000,0.739803,1.64342,1.457959,2.318142
260512224000,0.793703,1.334881,0.949758,1.820415
260530926000,0.831037,0.734371,0.540949,1.233916
260551601000,0.890401,-0.079558,0.292711,0.94065
260570934000,1.004149,-0.988936,0.239836,1.429626
260590908000,1.189703,-1.858292,0.382154,2.239349
260612263000,1.444158,-2.561193,0.681928,3.018332
260631214000,1.743409,-3.00581,1.06823,3.635311
260652311000,2.046177,-3.153587,1.448085,4.028511
260670933000,2.30248,-3.026938,1.721987,4.174806
260690909000,2.465538,-2.70268,1.80169,4.077922
260712051000,2.503061,-2.293959,1.626906,3.764888
260731094000,2.406738,-1.923156,1.17763,3.29814
260751996000,2.197203,-1.692047,0.478921,2.814266
260770934000,1.924346,-1.655719,-0.402722,2.570349
260790911000,1.66076,-1.805888,-1.370734,2.810386
260812073000,1.48923,-2.068727,-2.314909,3.44329
260831089000,1.488568,-2.31804,-3.130209,4.169815
260852003000,1.716432,-2.401578,-3.73311,4.759183
260870928000,2.195206,-2.175923,-4.073511,5.11342
260890908000,2.903043,-1.541869,-4.139707,5.286037
260912064000,3.771936,-0.472718,-3.955746,5.486245
260931079000,4.694038,0.971148,-3.572287,5.978156
260952039000,5.535688,2.644785,-3.053789,6.853054
260970926000,6.157227,4.339085,-2.46475,7.925534
260990906000,6.435384,5.81579,-1.858313,8.870789
261012084000,6.284329,6.850328,-1.269911,9.382562
261033023000,5.671493,7.274284,-0.716992,9.251763
261052054000,4.625205,7.008745,-0.204412,8.39981
261070931000,3.232517,6.08172,0.266475,6.892568
261090909000,1.62745,4.62597,0.687995,4.951921
261112064000,-0.028772,2.857134,1.038716,3.040226
261131078000,-1.571828,1.036285,1.280988,2.27716
261151989000,-2.8589,-0.575997,1.364677,3.219849
