't             ','x             ','y             ','z             ',magnitude
4.0537200339E13,1.183837,4.12219,-4.522156,6.232481
4.0537220544E13,1.583346,4.68029,-5.06555,7.076149
4.0537240356E13,1.771601,5.150134,-5.345288,7.631157
4.0537261704E13,1.741656,5.444323,-5.306,7.799209
4.0537280351E13,1.510891,5.493917,-4.92636,7.532261
4.0537300341E13,1.116023,5.261502,-4.223641,6.838717
4.0537320546E13,0.606029,4.748505,-3.252574,5.78747
4.0537340351E13,0.034297,3.995078,-2.098824,4.512969
4.0537361707E13,-0.548161,3.072853,-0.867964,3.239795
4.0537380346E13,-1.097391,2.072212,0.328454,2.367744
4.0537400336E13,-1.578426,1.087036,1.387481,2.366047
4.0537420551E13,-1.965075,0.20001,2.227688,2.977267
4.0537440354E13,-2.238543,-0.52893,2.798126,3.622202
4.0537461802E13,-2.385256,-1.068008,3.082524,4.041292
4.0537480377E13,-2.396075,-1.412097,3.09897,4.16399
4.0537500347E13,-2.26712,-1.576011,2.894389,4.000142
4.0537520554E13,-2.002024,-1.584494,2.534811,3.597776
4.0537540361E13,-1.615164,-1.462106,2.093931,3.021764
4.0537561772E13,-1.134009,-1.225441,1.641665,2.341527
4.0537580371E13,-0.600125,-0.880023,1.234835,1.630769
4.0537600341E13,-0.067339,-0.422901,0.911244,1.00685
4.0537620516E13,0.40334,0.149815,0.687264,0.810839
4.0537640354E13,0.752004,0.832625,0.559343,1.25365
4.0537661716E13,0.929899,1.600681,0.508378,1.919724
4.0537680347E13,0.909401,2.403196,0.506056,2.618865
4.0537700361E13,0.69162,3.162999,0.521684,3.27949
4.0537720367E13,0.30955,3.783367,0.52818,3.832579
4.0537740369E13,-0.174428,4.161661,0.506141,4.195953
4.0537761716E13,-0.676868,4.207431,0.445571,4.284759
4.0537780364E13,-1.106397,3.861453,0.345216,4.031639
4.0537801212E13,-1.379324,3.111481,0.210161,3.409988
4.0537820451E13,-1.434664,2.000871,0.048697,2.462543
4.0537841184E13,-1.245626,0.627553,-0.130637,1.400883
4.0537860457E13,-0.824965,-0.867448,-0.321226,1.239443
4.0537880431E13,-0.222892,-2.320452,-0.519017,2.388212
4.0537900451E13,0.482463,-3.571155,-0.721583,3.675132
4.0537920477E13,1.19998,-4.489218,-0.926379,4.73827
4.0537941067E13,1.843252,-4.996523,-1.128884,5.444005
4.0537960469E13,2.347103,-5.080692,-1.321084,5.750442
4.0537980434E13,2.679537,-4.796736,-1.49111,5.693154
4.0538000909E13,2.846558,-4.256645,-1.62462,5.372272
4.0538020474E13,2.888578,-3.60845,-1.707958,4.927668
4.0538040441E13,2.86905,-3.008929,-1.732115,4.503923
4.0538060481E13,2.858066,-2.595316,-1.696747,4.217007
4.0538080656E13,2.913943,-2.460775,-1.612784,4.14096
4.0538100664E13,3.067214,-2.638941,-1.502786,4.316269
4.0538120416E13,3.310543,-3.099999,-1.398946,4.746234
4.0538140702E13,3.596906,-3.758766,-1.338542,5.371941
4.0538160446E13,3.846591,-4.492945,-1.357636,6.068442
4.0538180437E13,3.96199,-5.167646,-1.483755,6.678582
4.0537700361E13,0.69162,3.162999,0.521684,3.27949
4.0537720367E13,0.30955,3.783367,0.52818,3.832579
4.0537740369E13,-0.174428,4.161661,0.506141,4.195953
4.0537761716E13,-0.676868,4.207431,0.445571,4.284759
4.0537780364E13,-1.106397,3.861453,0.345216,4.031639
4.0537801212E13,-1.379324,3.111481,0.210161,3.409988
4.0537820451E13,-1.434664,2.000871,0.048697,2.462543
4.0537841184E13,-1.245626,0.627553,-0.130637,1.400883
4.0537860457E13,-0.824965,-0.867448,-0.321226,1.239443
4.0537880431E13,-0.222892,-2.320452,-0.519017,2.388212
4.0537900451E13,0.482463,-3.571155,-0.721583,3.675132
4.0537920477E13,1.19998,-4.489218,-0.926379,4.73827
4.0537941067E13,1.843252,-4.996523,-1.128884,5.444005
4.0537960469E13,2.347103,-5.080692,-1.321084,5.750442
4.0537980434E13,2.679537,-4.796736,-1.49111,5.693154
4.0538000909E13,2.846558,-4.256645,-1.62462,5.372272
4.0538020474E13,2.888578,-3.60845,-1.707958,4.927668
4.0538040441E13,2.86905,-3.008929,-1.732115,4.503923
4.0538060481E13,2.858066,-2.595316,-1.696747,4.217007
