't             ','x             ','y             ','z             ',magnitude
2.7676847504E13,-1.173462,0.053982,-0.633404,1.334589
2.7676871776E13,-1.418145,0.040588,-0.695793,1.580162
2.7676887626E13,-1.557033,0.068549,-0.68541,1.702597
2.7676907307E13,-1.568108,0.151717,-0.602076,1.686558
2.7676927324E13,-1.445373,0.297104,-0.46039,1.545747
2.7676947377E13,-1.198762,0.503116,-0.288054,1.331589
2.7676967409E13,-0.85155,0.759235,-0.121268,1.147293
2.7676987376E13,-0.435879,1.047191,0.002034,1.134286
2.7677007339E13,0.012522,1.343472,0.04979,1.344452
2.7677027347E13,0.459389,1.622864,0.002793,1.686634
2.7677047384E13,0.875928,1.86224,-0.140734,2.062764
2.7677067389E13,1.241293,2.043872,-0.363992,2.418824
2.7677087576E13,1.543129,2.157985,-0.634505,2.727772
2.7677107444E13,1.776703,2.203875,-0.910644,2.97372
2.7677127342E13,1.943141,2.189591,-1.15079,3.14554
2.7677147337E13,2.047346,2.130306,-1.323179,3.237381
2.7677167304E13,2.096166,2.045774,-1.414205,3.25255
2.7677187316E13,2.097804,1.957202,-1.433328,3.207156
2.7677207607E13,2.061844,1.884477,-1.41335,3.130497
2.7677227297E13,1.999342,1.843893,-1.405427,3.06146
2.7677247324E13,1.922642,1.847462,-1.468866,3.044214
2.7677267289E13,1.844832,1.903138,-1.657692,3.126225
2.7677291111E13,1.778128,2.015953,-2.006909,3.354622
2.7677307754E13,1.731015,2.189703,-2.521065,3.761247
2.7677327286E13,1.70472,2.428728,-3.167788,4.340469
2.7677347321E13,1.689949,2.73931,-3.878222,5.039876
2.7677367299E13,1.664749,3.130053,-4.554907,5.771984
2.7677387317E13,1.594506,3.611141,-5.086304,6.438422
2.7677407979E13,1.434885,4.192518,-5.365871,6.959071
2.7677427291E13,1.137843,4.881079,-5.312188,7.303353
2.7677447324E13,0.660162,5.677238,-4.886456,7.519594
2.7677467301E13,-0.026892,6.571592,-4.103833,7.747774
2.7677487357E13,-0.928493,7.542277,-3.035958,8.18322
2.7677508157E13,-2.019602,8.553708,-1.803556,8.972042
2.7677527297E13,-3.242472,9.557162,-0.559971,10.107747
2.7677547322E13,-4.50946,10.493416,0.531774,11.433712
2.7677567306E13,-5.711386,11.297461,1.324647,12.728207
2.7677587437E13,-6.730508,11.904876,1.711063,13.782364
2.7677607247E13,-7.456659,12.258955,1.640647,14.442142
2.7677627292E13,-7.803389,12.317827,1.129376,14.625226
2.7677647317E13,-7.721967,12.061003,0.257062,14.3235
2.7677667321E13,-7.21043,11.493985,-0.846093,13.594774
2.7677687441E13,-6.3156,10.649896,-2.021382,12.545639
2.7677707322E13,-5.127991,9.588019,-3.108046,11.308685
2.7677727462E13,-3.769415,8.388805,-3.969779,10.01697
2.7677747301E13,-2.375419,7.146305,-4.515918,8.780991
2.7677767309E13,-1.076115,5.958311,-4.714213,7.673545
2.7677787436E13,0.022093,4.915394,-4.593063,6.727393
2.7677807326E13,0.850824,4.090439,-4.232965,5.94757
2.7677827296E13,1.387211,3.530231,-3.7491,5.333164
2.7677347321E13,1.689949,2.73931,-3.878222,5.039876
2.7677367299E13,1.664749,3.130053,-4.554907,5.771984
2.7677387317E13,1.594506,3.611141,-5.086304,6.438422
2.7677407979E13,1.434885,4.192518,-5.365871,6.959071
2.7677427291E13,1.137843,4.881079,-5.312188,7.303353
2.7677447324E13,0.660162,5.677238,-4.886456,7.519594
2.7677467301E13,-0.026892,6.571592,-4.103833,7.747774
2.7677487357E13,-0.928493,7.542277,-3.035958,8.18322
2.7677508157E13,-2.019602,8.553708,-1.803556,8.972042
2.7677527297E13,-3.242472,9.557162,-0.559971,10.107747
2.7677547322E13,-4.50946,10.493416,0.531774,11.433712
2.7677567306E13,-5.711386,11.297461,1.324647,12.728207
2.7677587437E13,-6.730508,11.904876,1.711063,13.782364
2.7677607247E13,-7.456659,12.258955,1.640647,14.442142
2.7677627292E13,-7.803389,12.317827,1.129376,14.625226
2.7677647317E13,-7.721967,12.061003,0.257062,14.3235
2.7677667321E13,-7.21043,11.493985,-0.846093,13.594774
2.7677687441E13,-6.3156,10.649896,-2.021382,12.545639
2.7677707322E13,-5.127991,9.588019,-3.108046,11.308685
2.7677727462E13,-3.769415,8.388805,-3.969779,10.01697
2.7677747301E13,-2.375419,7.146305,-4.515918,8.780991
2.7677767309E13,-1.076115,5.958311,-4.714213,7.673545
2.7677787436E13,0.022093,4.915394,-4.593063,6.727393
2.7677807326E13,0.850824,4.090439,-4.232965,5.94757
2.7677827296E13,1.387211,3.530231,-3.7491,5.333164
2.7677847324E13,1.654002,3.250242,-3.268919,4.897512
2.7677867306E13,1.712412,3.233361,-2.907971,4.673679
2.7677887434E13,1.648597,3.433008,-2.749507,4.697149
2.7677907321E13,1.556718,3.780438,-2.831229,4.973021
2.7677928282E13,1.521766,4.195192,-3.141217,5.457348
2.7677947374E13,1.605066,4.597203,-3.623165,6.069418
2.7677967774E13,1.834865,4.918494,-4.189631,6.716497
2.7677987574E13,2.203501,5.112748,-4.74008,7.311906
2.7678007376E13,2.671207,5.161298,-5.180039,7.785059
2.7678027391E13,3.175472,5.07435,-5.437596,8.087032
2.7678047376E13,3.643737,4.887172,-5.474229,8.193196
2.7678067366E13,4.007052,4.652128,-5.288325,8.103403
2.7678087274E13,4.212149,4.427643,-4.911455,7.840192
2.7678107302E13,4.22967,4.266158,-4.398689,7.445715
2.7678127474E13,4.057478,4.203203,-3.815754,6.977823
2.7678147322E13,3.718696,4.249676,-3.225889,6.503446
2.7678167286E13,3.255333,4.388782,-2.679354,6.085848
2.7678187441E13,2.719429,4.578059,-2.207511,5.764288
2.7678207322E13,2.163299,4.756477,-1.822349,5.533976
2.7678227469E13,1.631007,4.855326,-1.520739,5.342941
2.7678247322E13,1.152438,4.81104,-1.291755,5.113008
2.7678267299E13,0.741044,4.577737,-1.124822,4.771797
2.7678287297E13,0.395142,4.137016,-1.016156,4.278272
2.7678307326E13,0.102401,3.503262,-0.971495,3.636912
2.7678327472E13,-0.153831,2.723689,-1.00465,2.907141
2.7677847324E13,1.654002,3.250242,-3.268919,4.897512
2.7677867306E13,1.712412,3.233361,-2.907971,4.673679
2.7677887434E13,1.648597,3.433008,-2.749507,4.697149
2.7677907321E13,1.556718,3.780438,-2.831229,4.973021
2.7677928282E13,1.521766,4.195192,-3.141217,5.457348
2.7677947374E13,1.605066,4.597203,-3.623165,6.069418
2.7677967774E13,1.834865,4.918494,-4.189631,6.716497
2.7677987574E13,2.203501,5.112748,-4.74008,7.311906
