't             ','x             ','y             ','z             ',magnitude
2.2545413593E13,0.892697,1.199189,-0.857565,1.723479
2.2545431854E13,0.844871,0.982565,-0.593339,1.425234
2.2545451838E13,0.648585,0.591511,-0.34234,0.942202
2.2545471836E13,0.332848,0.075625,-0.143512,0.370274
2.2545491863E13,-0.054595,-0.504707,-0.026565,0.508346
2.2545513553E13,-0.455007,-1.089113,-0.008529,1.180369
2.2545531868E13,-0.808173,-1.626484,-0.092742,1.81857
2.2545551846E13,-1.061818,-2.081018,-0.270028,2.35181
2.2545571841E13,-1.179388,-2.43436,-0.521774,2.75487
2.2545591864E13,-1.144597,-2.684007,-0.82402,3.031996
2.2545613499E13,-0.962065,-2.838948,-1.151729,3.211179
2.2545631859E13,-0.654121,-2.914113,-1.482338,3.334254
2.2545651844E13,-0.254563,-2.925207,-1.79808,3.44307
2.2545671838E13,0.199148,-2.88512,-2.086785,3.566266
2.2545691874E13,0.673584,-2.802396,-2.341272,3.713313
2.2545713253E13,1.145356,-2.681777,-2.557704,3.878868
2.2545732004E13,1.60436,-2.526091,-2.7336,4.053107
2.2545751998E13,2.053602,-2.338432,-2.866022,4.230795
2.2545772781E13,2.505863,-2.123346,-2.950476,4.415117
2.2545792038E13,2.978051,-1.886507,-2.980728,4.61654
2.2545811856E13,3.484659,-1.632703,-2.949557,4.848552
2.2545831868E13,4.031785,-1.362702,-2.850059,5.12202
2.2545851839E13,4.612867,-1.070103,-2.677278,5.439805
2.2545871991E13,5.207389,-0.739686,-2.42965,5.793724
2.2545891983E13,5.782623,-0.348277,-2.109773,6.16532
2.2545913466E13,6.298078,0.131392,-1.724583,6.53125
2.2545931869E13,6.711516,0.724028,-1.284947,6.871663
2.2545951913E13,6.985198,1.443608,-0.804852,7.178077
2.2545971898E13,7.091392,2.28532,-0.300104,7.456581
2.2545992098E13,7.01627,3.219427,0.212645,7.722563
2.2546011871E13,6.761149,4.189306,0.716281,7.986018
2.2546031868E13,6.341411,5.114845,1.193297,8.23402
2.2546051844E13,5.783391,5.901334,1.625766,8.421192
2.2546071844E13,5.120366,6.452688,1.995332,8.475653
2.2546091869E13,4.38856,6.686855,2.283555,8.317939
2.2546113609E13,3.623998,6.550492,2.472878,7.883999
2.2546131881E13,2.860597,6.029976,2.548358,7.144071
2.2546151846E13,2.129564,5.156171,2.499876,6.113144
2.2546171841E13,1.45974,4.001581,2.324446,4.852478
2.2546191864E13,0.878191,2.67011,2.028074,3.466091
2.2546213818E13,0.410267,1.281016,1.62658,2.110707
2.2546233234E13,0.078547,-0.049915,1.144805,1.148582
2.2546251913E13,-0.099505,-1.228457,0.614007,1.376957
2.2546272304E13,-0.115104,-2.195692,0.067788,2.199752
2.2546293898E13,0.02818,-2.935018,-0.462766,2.97141
2.2546311898E13,0.311162,-3.470295,-0.954165,3.612506
2.2546332139E13,0.697789,-3.856613,-1.3939,4.159728
2.2546354398E13,1.136512,-4.164781,-1.781542,4.67022
2.2546373011E13,1.56448,-4.462976,-2.127252,5.185649
2.2546392606E13,1.914674,-4.799673,-2.448167,5.718073
2.2546912124E13,1.088168,3.317952,-1.598503,3.840329
2.2546931858E13,1.305358,4.585462,-0.921176,4.85582
2.2546951853E13,1.478012,5.820338,-0.272237,6.011237
2.2546971939E13,1.569244,6.943295,0.232786,7.122223
2.2546991864E13,1.552102,7.888169,0.499058,8.054893
2.2547012254E13,1.416923,8.604371,0.471596,8.732999
2.2547031864E13,1.174696,9.056976,0.147522,9.134029
2.2547051858E13,0.855922,9.225536,-0.420847,9.274709
2.2547071848E13,0.505325,9.102369,-1.133171,9.186541
2.2547091871E13,0.173295,8.690957,-1.857882,8.88901
2.2547112094E13,-0.094212,8.005233,-2.455538,8.373906
2.2547131846E13,-0.265007,7.0696,-2.804535,7.610183
2.2547151854E13,-0.327093,5.919224,-2.824597,6.566776
2.2547172006E13,-0.290755,4.599635,-2.493465,5.240091
2.2547191863E13,-0.185508,3.165322,-1.853639,3.672827
2.2547212046E13,-0.052566,1.676968,-1.007602,1.957102
2.2547231848E13,0.065639,0.197427,-0.101979,0.231701
2.2547251851E13,0.13663,-1.213125,0.696736,1.405624
2.2547272013E13,0.14717,-2.502005,1.230755,2.792212
2.2547291854E13,0.108492,-3.627879,1.378998,3.882642
2.2547312168E13,0.05596,-4.562831,1.079433,4.689108
2.2547331991E13,0.042759,-5.292282,0.341787,5.303479
2.2547351846E13,0.128522,-5.812898,-0.751745,5.862714
2.2547371831E13,0.365116,-6.12935,-2.058341,6.476034
2.2547391868E13,0.782091,-6.250632,-3.396908,7.156888
2.2547412301E13,1.374898,-6.187178,-4.576493,7.81766
2.2547431784E13,2.098674,-5.949301,-5.42637,8.321304
2.2547451973E13,2.869284,-5.547464,-5.823642,8.539435
2.2547472071E13,3.572231,-4.994007,-5.713151,8.386956
2.2547491864E13,4.078564,-4.305885,-5.116579,7.832925
2.2547512281E13,4.264891,-3.507097,-4.129113,6.894824
2.2547531853E13,4.034872,-2.629818,-2.904093,5.624046
2.2547552136E13,3.338392,-1.713162,-1.628402,4.090414
2.2547571859E13,2.184188,-0.799804,-0.493342,2.377761
2.2547591859E13,0.644082,0.069551,0.334964,0.729301
2.2547612076E13,-1.152795,0.862723,0.740665,1.619201
2.2547631851E13,-3.034906,1.56211,0.674295,3.479298
2.2547652304E13,-4.810243,2.168227,0.158696,5.278715
2.2547672008E13,-6.292487,2.699755,-0.716699,6.884601
2.2547691861E13,-7.326989,3.189587,-1.812016,8.194
2.2547712034E13,-7.812385,3.677273,-2.960623,9.128033
2.2547731846E13,-7.714367,4.199061,-3.996227,9.649528
2.2547752468E13,-7.06942,4.777472,-4.778949,9.779534
2.2547771859E13,-5.978011,5.412909,-5.216232,9.60444
