't             ','x             ','y             ','z             ',magnitude
143142619000,-0.25854,-0.19478,0.246187,0.406682
143162289000,-0.262748,-0.138182,0.293749,0.417635
143182266000,-0.256932,-0.031072,0.307846,0.40218
143202218000,-0.242254,0.111981,0.283896,0.389646
143222288000,-0.219001,0.26753,0.222408,0.411095
143242978000,-0.186641,0.407852,0.12886,0.466672
143262234000,-0.14439,0.507516,0.012641,0.527807
143282218000,-0.091843,0.549795,-0.114582,0.569068
143302209000,-0.029611,0.531129,-0.240646,0.583854
143322241000,0.040162,0.462825,-0.354707,0.584497
143343568000,0.113473,0.369148,-0.448465,0.591833
143362236000,0.185016,0.28195,-0.516039,0.61646
143382211000,0.249135,0.233792,-0.55439,0.651211
143402208000,0.300651,0.249736,-0.564164,0.686323
143422241000,0.335628,0.340817,-0.550365,0.72918
143443539000,0.351787,0.50087,-0.523175,0.805193
143462241000,0.348542,0.707792,-0.498835,0.933428
143482214000,0.3266,0.928623,-0.499824,1.104007
143502203000,0.287154,1.128156,-0.554222,1.289324
143522244000,0.230972,1.27923,-0.693708,1.473434
143543571000,0.157629,1.372307,-0.949738,1.676328
143562239000,0.065096,1.421772,-1.348011,1.960308
143582216000,-0.050197,1.466722,-1.901805,2.402219
143602424000,-0.192563,1.565888,-2.605419,3.045865
143622429000,-0.365814,1.787306,-3.429123,3.88422
143643108000,-0.572387,2.193686,-4.316503,4.875663
143662244000,-0.812813,2.826469,-5.1855,5.96146
143682214000,-1.08585,3.692324,-5.934017,7.072827
143702213000,-1.389662,4.754903,-6.450428,8.13316
143722238000,-1.723435,5.933464,-6.628654,9.061748
143743639000,-2.088963,7.111963,-6.384571,9.782972
143762234000,-2.491407,8.154563,-5.671361,10.240525
143782216000,-2.939227,8.926399,-4.491661,10.416078
143802216000,-3.442768,9.316083,-2.90415,10.34776
143822248000,-4.011282,9.255777,-1.022447,10.13929
143842374000,-4.648701,8.734945,0.994101,9.944743
143862224000,-5.348877,7.804728,2.957383,9.913142
143882233000,-6.091382,6.572004,4.67326,10.106212
143902379000,-6.839262,5.183825,5.966687,10.45222
143922243000,-7.539582,3.80514,6.705311,10.783579
143942371000,-8.127521,2.59349,6.817876,10.920908
143962244000,-8.533956,1.675473,6.304346,10.741527
143982226000,-8.695659,1.12888,5.235897,10.212907
144002396000,-8.566596,0.97365,3.744715,9.399864
144022243000,-8.128343,1.173333,2.004893,8.453772
144042381000,-7.39746,1.645924,0.2078,7.581204
144062434000,-6.42795,2.281791,-1.464367,6.976351
144082209000,-5.307829,2.965183,-2.862624,6.720117
144102306000,-4.148987,3.595107,-3.889277,6.727954
144122239000,-3.072923,4.099159,-4.507033,6.823438
146142358000,-2.108203,-0.281317,-0.027391,2.127066
146162224000,-1.979734,-0.415162,-0.566822,2.100713
146182246000,-1.946873,-0.652383,-1.11433,2.336162
146202396000,-2.051647,-0.973742,-1.604444,2.780588
146222234000,-2.299331,-1.337836,-1.978637,3.315379
146242383000,-2.654952,-1.68835,-2.19258,3.834932
146262156000,-3.048898,-1.964787,-2.221234,4.253239
146282244000,-3.390683,-2.114818,-2.061684,4.496636
146302396000,-3.58792,-2.105359,-1.733485,4.506737
146322236000,-3.566529,-1.929861,-1.276543,4.251359
146342383000,-3.287332,-1.610613,-0.747257,3.736177
146362231000,-2.755573,-1.194966,-0.212822,3.01105
146382241000,-2.020903,-0.746167,0.256224,2.169439
146402394000,-1.16739,-0.330005,0.593809,1.350671
146422234000,-0.295656,-0.000812,0.745977,0.802431
146442384000,0.498567,0.210347,0.677645,0.867189
146462221000,1.14582,0.303658,0.377505,1.244035
146482236000,1.617703,0.311523,-0.139229,1.653298
