't             ','x             ','y             ','z             ',magnitude
1.1244788081E13,2.098075,0.036263,-0.714437,2.216676
1.1244808169E13,2.350733,-0.635456,-1.113174,2.677481
1.1244828117E13,2.376153,-1.310359,-1.592029,3.146061
1.1244848106E13,2.105667,-1.914597,-2.136847,3.55888
1.1244868087E13,1.504925,-2.390419,-2.724498,3.924512
1.1244888084E13,0.583478,-2.708078,-3.323533,4.326662
1.1244908109E13,-0.603091,-2.871624,-3.895702,4.877134
1.1244928261E13,-1.95952,-2.918058,-4.398225,5.630201
1.1244948104E13,-3.364012,-2.909417,-4.787761,6.534826
1.1244968091E13,-4.685939,-2.919517,-5.025113,7.465478
1.1244988089E13,-5.805966,-3.018402,-5.080703,8.284536
1.1245008109E13,-6.633521,-3.256608,-4.937701,8.887631
1.1245028269E13,-7.119968,-3.652682,-4.594403,9.227382
1.1245048099E13,-7.265309,-4.187189,-4.065384,9.319046
1.1245068081E13,-7.116337,-4.804156,-3.380594,9.227707
1.1245088087E13,-6.756657,-5.420024,-2.58224,9.038641
1.1245108102E13,-6.291021,-5.938489,-1.719701,8.820429
1.1245128271E13,-5.826506,-6.267862,-0.843723,8.599194
1.1245151007E13,-5.454094,-6.338421,-0.000212,8.36198
1.1245168124E13,-5.233882,-6.115736,0.774877,8.086791
1.1245188177E13,-5.18658,-5.607679,1.458514,7.776499
1.1245208171E13,-5.292214,-4.863192,2.041213,7.471594
1.1245228166E13,-5.496503,-3.963642,2.525217,7.231786
1.1245248129E13,-5.723009,-3.00822,2.920391,7.094428
1.1245268139E13,-5.888959,-2.096459,3.238682,7.040173
1.1245288072E13,-5.921739,-1.311382,3.488282,6.996773
1.1245308117E13,-5.772668,-0.706246,3.669004,6.876342
1.1245328101E13,-5.42606,-0.29744,3.769933,6.613849
1.1245348096E13,-4.902198,-0.064641,3.770068,6.184588
1.1245368089E13,-4.253731,0.042204,3.642026,5.600033
1.1245388087E13,-3.556664,0.090647,3.358209,4.892407
1.1245408107E13,-2.89771,0.15091,2.898316,4.101187
1.1245428259E13,-2.360373,0.281373,2.256779,3.27774
1.1245448106E13,-2.01219,0.517311,1.448281,2.532595
1.1245468086E13,-1.895145,0.86488,0.510052,2.144701
1.1245488082E13,-2.020518,1.301213,-0.500087,2.454737
1.1245508109E13,-2.368675,1.780411,-1.509961,3.325728
1.1245528262E13,-2.89334,2.243646,-2.442464,4.401249
1.1245548117E13,-3.528867,2.631229,-3.227103,5.458064
1.1245568091E13,-4.199823,2.894281,-3.81108,6.36708
1.1245588076E13,-4.830798,3.003787,-4.168125,7.052135
1.1245608101E13,-5.35453,2.954949,-4.303109,7.477931
1.1245628266E13,-5.718467,2.766677,-4.251622,7.64406
1.1245648104E13,-5.889293,2.476806,-4.073978,7.577311
1.1245668084E13,-5.855147,2.133645,-3.844585,7.322296
1.1245688247E13,-5.625319,1.786114,-3.638682,6.933572
1.1245708074E13,-5.228028,1.474423,-3.518717,6.47206
1.1245728097E13,-4.706937,1.222656,-3.522977,6.005123
1.1245748102E13,-4.116458,1.034843,-3.658581,5.60369
1.1245768092E13,-3.516305,0.894879,-3.900271,5.327037
1.1245788086E13,-2.965454,0.769942,-4.195367,5.194982
1.1245808126E13,-2.515688,0.616788,-4.473937,5.169645
1.1245828247E13,-2.205332,0.389643,-4.662404,5.172361
1.1245848107E13,-2.05387,0.048411,-4.697825,5.127406
1.1245868091E13,-2.058127,-0.434044,-4.540305,5.003863
1.1245888084E13,-2.191063,-1.066638,-4.181187,4.839504
1.1245908102E13,-2.403602,-1.837395,-3.645486,4.737393
1.1245928262E13,-2.629937,-2.713747,-2.988145,4.817676
1.1245948144E13,-2.795891,-3.645463,-2.284779,5.130948
1.1245968087E13,-2.829319,-4.56978,-1.618572,5.613173
1.1245988074E13,-2.672371,-5.418402,-1.066425,6.134975
1.1246008111E13,-2.292017,-6.125752,-0.68673,6.576456
1.1246028292E13,-1.686104,-6.636227,-0.510355,6.86607
1.1246048126E13,-0.886174,-6.910483,-0.536298,6.987681
1.1246068011E13,0.045109,-6.930175,-0.732734,6.96895
1.1246088072E13,1.022316,-6.699728,-1.044132,6.857237
1.1246108107E13,1.949998,-6.245929,-1.401837,6.691731
1.1246128244E13,2.737597,-5.614629,-1.736493,6.483356
1.1246148156E13,3.313592,-4.865327,-1.989082,6.213514
1.1246168139E13,3.637814,-4.063157,-2.117939,5.850522
1.1246188071E13,3.707628,-3.270504,-2.102823,5.372576
1.1246208109E13,3.557518,-2.5394,-1.944923,4.784058
1.1246228244E13,3.252618,-1.905801,-1.662846,4.120274
1.1246248582E13,2.876127,-1.386771,-1.286332,3.442367
1.1246268092E13,2.513581,-0.981009,-0.849216,2.828716
1.1246288072E13,2.236647,-0.672782,-0.383276,2.366881
1.1246308107E13,2.089703,-0.438058,0.08538,2.13683
1.1246328414E13,2.081403,-0.251837,0.536876,2.164231
1.1246348104E13,2.183506,-0.09446,0.955366,2.385235
1.1246368084E13,2.336832,0.044028,1.325143,2.686769
1.1246388082E13,2.4637,0.163063,1.626614,2.956735
1.1246408107E13,2.483811,0.254077,1.833359,3.097592
1.1246428237E13,2.330592,0.305803,1.91166,3.029788
1.1246448107E13,1.965021,0.311236,1.82337,2.698676
1.1246468084E13,1.384168,0.274277,1.532049,2.082864
1.1246488081E13,0.622588,0.214024,1.011411,1.206803
1.1246508107E13,-0.253232,0.165254,0.254422,0.395178
1.1246528239E13,-1.156411,0.174106,-0.718904,1.372742
1.1246548102E13,-1.994841,0.289325,-1.856827,2.740603
1.1246568087E13,-2.686741,0.550742,-3.075897,4.121048
1.1246588094E13,-3.173645,0.977259,-4.266482,5.40647
1.1246608131E13,-3.428494,1.557154,-5.303604,6.504423
1.1246628234E13,-3.457461,2.24347,-6.061906,7.330341
1.1246648082E13,-3.295396,2.95628,-6.432576,7.808794
1.1246668072E13,-2.996417,3.592254,-6.340153,7.879108
1.1246688254E13,-2.621985,4.040362,-5.755809,7.505243
1.1246708076E13,-2.228688,4.20131,-4.705219,6.690078
1.1246728084E13,-1.858681,4.007356,-3.269633,5.495825
1.1246748097E13,-1.534268,3.438121,-1.579237,4.082725
1.1246768097E13,-1.257621,2.529029,0.200657,2.831582
1.1246288072E13,2.236647,-0.672782,-0.383276,2.366881
1.1246308107E13,2.089703,-0.438058,0.08538,2.13683
1.1246328414E13,2.081403,-0.251837,0.536876,2.164231
1.1246348104E13,2.183506,-0.09446,0.955366,2.385235
1.1246368084E13,2.336832,0.044028,1.325143,2.686769
1.1246388082E13,2.4637,0.163063,1.626614,2.956735
1.1246408107E13,2.483811,0.254077,1.833359,3.097592
1.1246428237E13,2.330592,0.305803,1.91166,3.029788
1.1246448107E13,1.965021,0.311236,1.82337,2.698676
1.1246468084E13,1.384168,0.274277,1.532049,2.082864
1.1246488081E13,0.622588,0.214024,1.011411,1.206803
1.1246508107E13,-0.253232,0.165254,0.254422,0.395178
1.1246528239E13,-1.156411,0.174106,-0.718904,1.372742
1.1246548102E13,-1.994841,0.289325,-1.856827,2.740603
