't             ','x             ','y             ','z             ',magnitude
2.4502365512E13,-1.36168,-0.537213,-1.005424,1.775851
2.4502385593E13,-1.070348,-1.445347,-1.339318,2.24242
2.4502405527E13,-0.67403,-2.338424,-1.53031,2.874785
2.4502425715E13,-0.240187,-3.123034,-1.525403,3.483947
2.4502445787E13,0.154448,-3.722167,-1.305306,3.94743
2.4502465463E13,0.439642,-4.090281,-0.891126,4.209251
2.450248546E13,0.566497,-4.222764,-0.343607,4.274426
2.4502505453E13,0.517879,-4.157626,0.245013,4.196914
2.450252545E13,0.312036,-3.968589,0.765608,4.053791
2.4502545477E13,-0.001557,-3.750728,1.110719,3.911734
2.450256562E13,-0.35349,-3.601671,1.193344,3.810651
2.4502585475E13,-0.670462,-3.60253,0.962627,3.788719
2.4502605457E13,-0.89238,-3.801934,0.413286,3.927067
2.4502625448E13,-0.98661,-4.206784,-0.413212,4.340642
2.4502645473E13,-0.955856,-4.781774,-1.435642,5.083315
2.4502665617E13,-0.837717,-5.4578,-2.547001,6.080835
2.450268547E13,-0.695876,-6.147328,-3.632633,7.174253
2.4502705457E13,-0.604901,-6.763244,-4.589014,8.195513
2.4502725453E13,-0.631677,-7.237713,-5.339472,9.016289
2.450274547E13,-0.818225,-7.536136,-5.844223,9.571717
2.4502765617E13,-1.169912,-7.663767,-6.10256,9.866268
2.4502785463E13,-1.651989,-7.662647,-6.147309,9.961658
2.4502805453E13,-2.195363,-7.600157,-6.033631,9.949206
2.4502825455E13,-2.710938,-7.551682,-5.82422,9.914566
2.4502845473E13,-3.109419,-7.580741,-5.574272,9.910027
2.4502865617E13,-3.322034,-7.721373,-5.319722,9.947611
2.4502885627E13,-3.317204,-7.966875,-5.071257,10.009624
2.4502905452E13,-3.109533,-8.267696,-4.814991,10.060225
2.4502925442E13,-2.758727,-8.539036,-4.51958,10.047503
2.4502945477E13,-2.358201,-8.67696,-4.147749,9.902251
2.4502965617E13,-2.015527,-8.58006,-3.669634,9.547041
2.4502985507E13,-1.828804,-8.171939,-3.074724,8.920709
2.450300546E13,-1.864187,-7.419853,-2.37936,8.011914
2.4503025615E13,-2.139532,-6.345493,-1.627971,6.891529
2.4503045488E13,-2.618035,-5.025386,-0.887517,5.73553
2.4503065455E13,-3.213493,-3.580542,-0.236383,4.816917
2.4503085453E13,-3.806274,-2.157085,0.250056,4.382153
2.4503105472E13,-4.266885,-0.901655,0.514364,4.391339
2.4503125485E13,-4.4819,0.063591,0.529046,4.513464
2.4503145473E13,-4.377201,0.662061,0.302882,4.437336
2.4503165605E13,-3.933322,0.874957,-0.119257,4.031227
2.4503185472E13,-3.189394,0.742744,-0.662695,3.341118
2.4503205473E13,-2.235056,0.356096,-1.23559,2.578558
2.4503225453E13,-1.192039,-0.162648,-1.745106,2.119624
2.4503245475E13,-0.18967,-0.6824,-2.112355,2.227933
2.4503265598E13,0.661233,-1.0868,-2.28479,2.615078
2.4503285467E13,1.290023,-1.293986,-2.243681,2.893555
2.4503305478E13,1.678897,-1.268876,-2.005382,2.906939
2.4503325455E13,1.864082,-1.026021,-1.61603,2.671904
2.4503345473E13,1.925224,-0.62242,-1.141397,2.323076
2.4503365605E13,1.96592,-0.142916,-0.654394,2.076897
2.4503385463E13,2.089483,0.318369,-0.222379,2.125265
2.4503405472E13,2.37522,0.676801,0.103608,2.471936
2.4503427308E13,2.860273,0.872391,0.295457,3.004916
2.4503445527E13,3.530761,0.878566,0.349519,3.655176
2.4503465453E13,4.323671,0.703578,0.28388,4.389731
2.4503485463E13,5.139186,0.384975,0.132255,5.155282
2.4503505472E13,5.860473,-0.021264,-0.064078,5.860862
2.4503525453E13,6.376453,-0.454103,-0.26418,6.398059
2.4503545473E13,6.602803,-0.860157,-0.433758,6.672707
2.4503565605E13,6.497093,-1.203026,-0.549187,6.630316
2.4503585468E13,6.065166,-1.467341,-0.598815,6.268805
2.4503605482E13,5.358205,-1.657616,-0.581898,5.638853
2.4503625453E13,4.461624,-1.792617,-0.505981,4.83483
2.4503645468E13,3.478276,-1.896764,-0.383885,3.980387
2.450366561E13,2.51016,-1.991453,-0.230968,3.212497
2.4503685445E13,1.642123,-2.088259,-0.063435,2.657333
2.4503705472E13,0.930493,-2.185857,0.102557,2.377878
2.4503725632E13,0.398648,-2.270635,0.251282,2.319018
2.4503745603E13,0.039188,-2.321204,0.367591,2.350457
2.4503765628E13,-0.178396,-2.315332,0.437465,2.363041
2.4503785468E13,-0.297129,-2.237121,0.449404,2.301078
2.4503805473E13,-0.361879,-2.082739,0.39659,2.150824
2.4503825627E13,-0.41057,-1.863198,0.279239,1.928225
2.4503845595E13,-0.469041,-1.603287,0.106596,1.673885
2.4503865607E13,-0.550024,-1.336951,-0.102587,1.449306
2.4503885613E13,-0.655733,-1.100134,-0.321345,1.320434
2.4503905443E13,-0.782232,-0.922979,-0.517876,1.316044
2.4503925495E13,-0.923909,-0.823119,-0.660932,1.402842
2.4503945467E13,-1.076551,-0.801733,-0.72602,1.526055
2.4503965532E13,-1.238304,-0.843108,-0.701162,1.654042
2.4503985717E13,-1.408414,-0.917985,-0.590806,1.781959
2.4504005545E13,-1.584515,-0.989959,-0.416766,1.914263
2.4504025483E13,-1.759867,-1.023335,-0.215518,2.047143
2.4504045475E13,-1.921931,-0.990795,-0.032105,2.162527
2.4504065613E13,-2.053178,-0.879263,0.088369,2.235275
2.4504086257E13,-2.134284,-0.692797,0.110185,2.246615
2.4504105478E13,-2.149223,-0.451696,0.014904,2.196227
2.4504125465E13,-2.090972,-0.188666,-0.193284,2.108344
2.4504145472E13,-1.966051,0.057402,-0.485919,2.026023
2.4504165607E13,-1.795911,0.248048,-0.814508,1.987523
2.4504185888E13,-1.615089,0.351249,-1.118728,1.995855
2.450420548E13,-1.465216,0.34641,-1.336639,2.013321
2.4504225463E13,-1.385739,0.226612,-1.416144,1.994264
2.4504245488E13,-1.4038,-0.001784,-1.325216,1.930507
2.4504265515E13,-1.525469,-0.321411,-1.058718,1.884475
2.4504285455E13,-1.730729,-0.707099,-0.640123,1.97615
2.4504305478E13,-1.973819,-1.129282,-0.11801,2.277096
2.4504325465E13,-2.189207,-1.556845,0.441636,2.722395
2.4504345482E13,-2.302682,-1.959064,0.966412,3.173993
2.4503865607E13,-0.550024,-1.336951,-0.102587,1.449306
2.4503885613E13,-0.655733,-1.100134,-0.321345,1.320434
2.4503905443E13,-0.782232,-0.922979,-0.517876,1.316044
2.4503925495E13,-0.923909,-0.823119,-0.660932,1.402842
2.4503945467E13,-1.076551,-0.801733,-0.72602,1.526055
2.4503965532E13,-1.238304,-0.843108,-0.701162,1.654042
2.4503985717E13,-1.408414,-0.917985,-0.590806,1.781959
2.4504005545E13,-1.584515,-0.989959,-0.416766,1.914263
2.4504025483E13,-1.759867,-1.023335,-0.215518,2.047143
2.4504045475E13,-1.921931,-0.990795,-0.032105,2.162527
2.4504065613E13,-2.053178,-0.879263,0.088369,2.235275
2.4504086257E13,-2.134284,-0.692797,0.110185,2.246615
2.4504105478E13,-2.149223,-0.451696,0.014904,2.196227
2.4504125465E13,-2.090972,-0.188666,-0.193284,2.108344
2.4504145472E13,-1.966051,0.057402,-0.485919,2.026023
2.4504165607E13,-1.795911,0.248048,-0.814508,1.987523
2.4504185888E13,-1.615089,0.351249,-1.118728,1.995855
2.450420548E13,-1.465216,0.34641,-1.336639,2.013321
2.4504225463E13,-1.385739,0.226612,-1.416144,1.994264
2.4504245488E13,-1.4038,-0.001784,-1.325216,1.930507
2.4504265515E13,-1.525469,-0.321411,-1.058718,1.884475
2.4504285455E13,-1.730729,-0.707099,-0.640123,1.97615
2.4504305478E13,-1.973819,-1.129282,-0.11801,2.277096
2.4504325465E13,-2.189207,-1.556845,0.441636,2.722395
2.4504345482E13,-2.302682,-1.959064,0.966412,3.173993
