't             ','x             ','y             ','z             ',magnitude
3.4503003449E13,1.281153,-1.968315,7.005832,7.388999
3.4503023427E13,1.462121,-1.593667,8.484811,8.756117
3.4503043414E13,1.428394,-0.90007,9.784007,9.928607
3.4503063449E13,1.140738,0.030592,10.855508,10.915323
3.4503083747E13,0.601259,1.072743,11.677389,11.741964
3.4503103452E13,-0.141594,2.079697,12.247293,12.423421
3.4503123589E13,-0.996515,2.910726,12.572732,12.943684
3.4503143442E13,-1.841695,3.457152,12.662127,13.254177
3.4503163451E13,-2.544086,3.662188,12.518448,13.288925
3.4503183654E13,-2.982931,3.529993,12.138022,12.988083
3.4503203451E13,-3.073247,3.122102,11.515465,12.320645
3.4503223591E13,-2.784639,2.542206,10.652716,11.300327
3.4503243442E13,-2.152194,1.912163,9.570441,9.994081
3.4503263452E13,-1.276366,1.344615,8.31817,8.522268
3.4503283722E13,-0.310918,0.918377,6.979751,7.046773
3.4503303442E13,0.559626,0.662169,5.671208,5.737094
3.4503323592E13,1.149495,0.550259,4.53009,4.705936
3.4503343437E13,1.303386,0.511033,3.697173,3.95336
3.4503363452E13,0.924776,0.446579,3.293504,3.449901
3.4503383594E13,-0.003867,0.259743,3.396947,3.406865
3.4503403727E13,-1.413032,-0.118042,4.023264,4.265823
3.4503423581E13,-3.152358,-0.704785,5.116406,6.05076
3.4503443441E13,-5.010165,-1.457011,6.550795,8.374816
3.4503463491E13,-6.743584,-2.272646,8.146308,10.816801
3.4503484552E13,-8.114372,-3.00822,9.694161,12.994967
3.4503503506E13,-8.92432,-3.507214,10.989532,14.584713
3.4503523501E13,-9.04457,-3.633516,11.864851,15.355174
3.4503543499E13,-8.434509,-3.303545,12.217666,15.209395
3.4503563494E13,-7.146941,-2.509415,12.027902,14.214301
3.4503583492E13,-5.318719,-1.327756,11.360497,12.613985
3.4503603509E13,-3.148962,0.088279,10.35295,10.821614
3.4503623457E13,-0.868673,1.532992,9.189984,9.357374
3.4503643419E13,1.2931,2.784291,8.069965,8.634161
3.4503663451E13,3.140814,3.645028,7.169152,8.634099
3.4503683672E13,4.536576,3.981122,6.611022,8.951842
3.4503703434E13,5.413664,3.748906,6.446581,9.21523
3.4503723591E13,5.777941,3.005692,6.649378,9.307686
3.4503743447E13,5.69773,1.900924,7.125689,9.3195
3.4503763449E13,5.28483,0.649495,7.737409,9.392485
3.4503783702E13,4.670674,-0.508,8.333153,9.566331
3.4503803449E13,3.982466,-1.351001,8.780542,9.735664
3.4503823586E13,3.323584,-1.721437,8.993395,9.741186
3.4503843469E13,2.761287,-1.554359,8.948245,9.492725
3.4503863452E13,2.323283,-0.890878,8.687003,9.036334
3.4503883809E13,2.003,0.129195,8.305605,8.544693
3.4503903451E13,1.771121,1.293825,7.93097,8.228678
3.4503923559E13,1.590247,2.359404,7.691694,8.201087
3.4503943422E13,1.429033,3.097506,7.688803,8.411562
3.4503963447E13,1.272654,3.339021,7.972777,8.736926
3.4503983814E13,1.12714,3.006698,8.532117,9.116342
3.4503503506E13,-8.92432,-3.507214,10.989532,14.584713
3.4503523501E13,-9.04457,-3.633516,11.864851,15.355174
3.4503543499E13,-8.434509,-3.303545,12.217666,15.209395
3.4503563494E13,-7.146941,-2.509415,12.027902,14.214301
3.4503583492E13,-5.318719,-1.327756,11.360497,12.613985
3.4503603509E13,-3.148962,0.088279,10.35295,10.821614
3.4503623457E13,-0.868673,1.532992,9.189984,9.357374
3.4503643419E13,1.2931,2.784291,8.069965,8.634161
3.4503663451E13,3.140814,3.645028,7.169152,8.634099
3.4503683672E13,4.536576,3.981122,6.611022,8.951842
3.4503703434E13,5.413664,3.748906,6.446581,9.21523
3.4503723591E13,5.777941,3.005692,6.649378,9.307686
3.4503743447E13,5.69773,1.900924,7.125689,9.3195
3.4503763449E13,5.28483,0.649495,7.737409,9.392485
3.4503783702E13,4.670674,-0.508,8.333153,9.566331
3.4503803449E13,3.982466,-1.351001,8.780542,9.735664
3.4503823586E13,3.323584,-1.721437,8.993395,9.741186
3.4503843469E13,2.761287,-1.554359,8.948245,9.492725
3.4503863452E13,2.323283,-0.890878,8.687003,9.036334
3.4503883809E13,2.003,0.129195,8.305605,8.544693
3.4503903451E13,1.771121,1.293825,7.93097,8.228678
3.4503923559E13,1.590247,2.359404,7.691694,8.201087
3.4503943422E13,1.429033,3.097506,7.688803,8.411562
3.4503963447E13,1.272654,3.339021,7.972777,8.736926
3.4503983814E13,1.12714,3.006698,8.532117,9.116342
3.4504003457E13,1.016944,2.130983,9.29427,9.589511
3.4504023586E13,0.976025,0.845069,10.140667,10.222519
3.4504043449E13,1.035486,-0.640084,10.932431,11
3.4504063451E13,1.210395,-2.074993,11.54042,11.787788
3.4504083416E13,1.489731,-3.217562,11.873115,12.391241
3.4504103447E13,1.831985,-3.876793,11.896085,12.645257
3.4504123594E13,2.167596,-3.946316,11.639624,12.480094
3.4504143444E13,2.409234,-3.421482,11.192626,11.949302
3.4504163614E13,2.467639,-2.396955,10.683509,11.223725
3.4504183416E13,2.270751,-1.046312,10.251985,10.552453
3.4504203456E13,1.781813,0.412456,10.017712,10.183296
3.4504223589E13,1.012361,1.758177,10.05245,10.255136
3.4504243452E13,0.026955,2.80639,10.361302,10.734669
3.4504263452E13,-1.062231,3.440146,10.877992,11.458344
3.4504283412E13,-2.110496,3.626357,11.474762,12.217808
3.4504303441E13,-2.963857,3.414937,11.98577,12.810344
3.4504323589E13,-3.486164,2.921342,12.239716,13.057496
3.4504343444E13,-3.58525,2.297316,12.095013,12.822676
3.4504363444E13,-3.233757,1.695805,11.470888,12.038031
3.4504383587E13,-2.479949,1.23751,10.368225,10.732272
3.4504403726E13,-1.445636,0.986322,8.875683,9.046571
3.4504423589E13,-0.310741,0.938541,7.159596,7.227533
3.4504443437E13,0.713362,1.027561,5.438892,5.580888
3.4504463449E13,1.41779,1.142804,3.949598,4.34919
3.4504484107E13,1.631722,1.158619,2.905271,3.52782
3.4505003447E13,1.498035,0.012765,8.770718,8.897739
3.4505023582E13,1.135281,1.044017,8.608058,8.745142
3.4505043442E13,0.902019,1.968881,8.504844,8.776246
3.4505063447E13,0.767156,2.569539,8.535908,8.947222
3.4505084457E13,0.706759,2.686196,8.743178,9.173784
3.4505103496E13,0.711027,2.248773,9.1255,9.425354
3.4505123461E13,0.784694,1.29223,9.638053,9.755904
3.4505143419E13,0.940289,-0.047687,10.20237,10.245719
3.4505163454E13,1.187551,-1.558114,10.724617,10.902082
