't             ','x             ','y             ','z             ',magnitude
2.3072591862E13,0.377934,-1.936422,-0.463516,2.026675
2.3072611846E13,0.320998,-2.226918,-0.601024,2.328826
2.3072631879E13,0.204158,-2.526057,-0.671298,2.621695
2.3072652019E13,0.036174,-2.819672,-0.6648,2.897208
2.3072672207E13,-0.16871,-3.098125,-0.586398,3.157642
2.3072692077E13,-0.391057,-3.357184,-0.456064,3.410514
2.3072711857E13,-0.608104,-3.597513,-0.306377,3.661387
2.3072731876E13,-0.797735,-3.822324,-0.176735,3.90868
2.3072752031E13,-0.943027,-4.035121,-0.105921,4.145205
2.3072772016E13,-1.035195,-4.234452,-0.124491,4.36093
2.3072792159E13,-1.077526,-4.413932,-0.248273,4.550329
2.3072811856E13,-1.085755,-4.561619,-0.474205,4.712971
2.3072831877E13,-1.086287,-4.660972,-0.779621,4.848967
2.3072852036E13,-1.111878,-4.693691,-1.124925,4.953026
2.3072871984E13,-1.195152,-4.643502,-1.459824,5.012144
2.3072892097E13,-1.361687,-4.500135,-1.731832,5.010454
2.3072911862E13,-1.62289,-4.262777,-1.895547,4.939447
2.3072931879E13,-1.971194,-3.941191,-1.92027,4.806873
2.3072952034E13,-2.378216,-3.554966,-1.79635,4.639027
2.3072971992E13,-2.797178,-3.13114,-1.537335,4.471201
2.3072992086E13,-3.169998,-2.700001,-1.178229,4.327484
2.3073011856E13,-3.43631,-2.28973,-0.77019,4.20051
2.3073031879E13,-3.543899,-1.921762,-0.37225,4.048575
2.3073052039E13,-3.458679,-1.606909,-0.041931,3.813971
2.3073071986E13,-3.171974,-1.343529,0.174009,3.44917
2.3073092097E13,-2.70318,-1.118767,0.246918,2.935948
2.3073111856E13,-2.09735,-0.911505,0.170374,2.293195
2.3073131879E13,-1.418622,-0.696807,-0.039551,1.58101
2.3073152037E13,-0.74047,-0.451249,-0.34757,0.934198
2.3073171984E13,-0.134723,-0.157999,-0.705607,0.735524
2.3073192072E13,0.338405,0.188935,-1.060702,1.129293
2.3073211857E13,0.637857,0.582731,-1.362441,1.613283
2.3073231877E13,0.745135,1.004196,-1.570088,2.00719
2.3073252034E13,0.663404,1.423157,-1.656522,2.282443
2.3073275161E13,0.413467,1.80129,-1.609495,2.450729
2.3073291896E13,0.027332,2.096217,-1.430731,2.538083
2.3073311882E13,-0.458663,2.266223,-1.133412,2.575026
2.3073331877E13,-1.008626,2.274893,-0.738095,2.595621
2.3073352129E13,-1.589077,2.094771,-0.268819,2.643008
2.3073371877E13,-2.168225,1.70985,0.249586,2.772559
2.3073392346E13,-2.713015,1.117888,0.792562,3.039454
2.3073411877E13,-3.185494,0.332183,1.335206,3.469941
2.3073431886E13,-3.540744,-0.617052,1.850443,4.042495
2.3073452152E13,-3.727782,-1.682558,2.306573,4.695491
2.3073471882E13,-3.69372,-2.800338,2.66621,5.347349
2.3073495137E13,-3.392704,-3.891916,2.886744,5.915298
2.3073512199E13,-2.797337,-4.868723,2.923336,6.330518
2.3073531881E13,-1.910071,-5.638766,2.73464,6.551512
2.3073552136E13,-0.771829,-6.115519,2.29058,6.575869
2.3073571877E13,0.534963,-6.228084,1.581048,6.447862
2.3073092097E13,-2.70318,-1.118767,0.246918,2.935948
2.3073111856E13,-2.09735,-0.911505,0.170374,2.293195
2.3073131879E13,-1.418622,-0.696807,-0.039551,1.58101
2.3073152037E13,-0.74047,-0.451249,-0.34757,0.934198
2.3073171984E13,-0.134723,-0.157999,-0.705607,0.735524
2.3073192072E13,0.338405,0.188935,-1.060702,1.129293
2.3073211857E13,0.637857,0.582731,-1.362441,1.613283
2.3073231877E13,0.745135,1.004196,-1.570088,2.00719
2.3073252034E13,0.663404,1.423157,-1.656522,2.282443
2.3073275161E13,0.413467,1.80129,-1.609495,2.450729
2.3073291896E13,0.027332,2.096217,-1.430731,2.538083
2.3073311882E13,-0.458663,2.266223,-1.133412,2.575026
2.3073331877E13,-1.008626,2.274893,-0.738095,2.595621
2.3073352129E13,-1.589077,2.094771,-0.268819,2.643008
2.3073371877E13,-2.168225,1.70985,0.249586,2.772559
2.3073392346E13,-2.713015,1.117888,0.792562,3.039454
2.3073411877E13,-3.185494,0.332183,1.335206,3.469941
2.3073431886E13,-3.540744,-0.617052,1.850443,4.042495
2.3073452152E13,-3.727782,-1.682558,2.306573,4.695491
2.3073471882E13,-3.69372,-2.800338,2.66621,5.347349
2.3073495137E13,-3.392704,-3.891916,2.886744,5.915298
2.3073512199E13,-2.797337,-4.868723,2.923336,6.330518
2.3073531881E13,-1.910071,-5.638766,2.73464,6.551512
2.3073552136E13,-0.771829,-6.115519,2.29058,6.575869
2.3073571877E13,0.534963,-6.228084,1.581048,6.447862
2.3073592279E13,1.890927,-5.931538,0.623989,6.256845
2.3073611862E13,3.152462,-5.215801,-0.528971,6.117385
2.3073631877E13,4.171372,-4.111397,-1.791016,6.124677
2.3073651859E13,4.818301,-2.690523,-3.043763,6.302336
2.3073672147E13,5.005713,-1.0625,-4.14698,6.586616
2.3073692082E13,4.706221,0.636592,-4.953461,6.862255
2.3073711857E13,3.960936,2.259699,-5.328149,7.013161
2.3073731882E13,2.877364,3.666897,-5.168177,6.959555
2.3073752201E13,1.614493,4.742965,-4.421649,6.682311
2.3073771872E13,0.356743,5.413031,-3.100358,6.248231
2.3073792077E13,-0.717481,5.652219,-1.286981,5.84112
2.3073811864E13,-1.46691,5.487338,0.866951,5.745808
2.3073831879E13,-1.811489,4.99341,3.153091,6.177185
2.3073852156E13,-1.745692,4.279288,5.328193,7.053325
2.3073871874E13,-1.338926,3.469119,7.14286,8.052823
2.3073892077E13,-0.720633,2.684129,8.373395,8.822562
2.3073911856E13,-0.054277,2.02311,8.852432,9.08083
2.3073931872E13,0.495542,1.548232,8.493546,8.647711
2.3073952022E13,0.796052,1.27808,7.306215,7.459756
2.3073971879E13,0.77258,1.189145,5.398002,5.581163
2.3073992107E13,0.4228,1.224374,2.963105,3.233859
2.3074011867E13,-0.183745,1.307593,0.258307,1.345468
2.3074031877E13,-0.920397,1.360374,-2.430203,2.933195
2.3074052067E13,-1.629703,1.318593,-4.82481,5.260552
2.3074071869E13,-2.155923,1.144942,-6.693915,7.125124
2.3073592279E13,1.890927,-5.931538,0.623989,6.256845
2.3073611862E13,3.152462,-5.215801,-0.528971,6.117385
2.3073631877E13,4.171372,-4.111397,-1.791016,6.124677
2.3073651859E13,4.818301,-2.690523,-3.043763,6.302336
2.3073672147E13,5.005713,-1.0625,-4.14698,6.586616
2.3073692082E13,4.706221,0.636592,-4.953461,6.862255
2.3073711857E13,3.960936,2.259699,-5.328149,7.013161
2.3073731882E13,2.877364,3.666897,-5.168177,6.959555
2.3073752201E13,1.614493,4.742965,-4.421649,6.682311
2.3073771872E13,0.356743,5.413031,-3.100358,6.248231
2.3073792077E13,-0.717481,5.652219,-1.286981,5.84112
2.3073811864E13,-1.46691,5.487338,0.866951,5.745808
2.3073831879E13,-1.811489,4.99341,3.153091,6.177185
2.3073852156E13,-1.745692,4.279288,5.328193,7.053325
2.3073871874E13,-1.338926,3.469119,7.14286,8.052823
2.3073892077E13,-0.720633,2.684129,8.373395,8.822562
2.3073911856E13,-0.054277,2.02311,8.852432,9.08083
2.3073931872E13,0.495542,1.548232,8.493546,8.647711
2.3073952022E13,0.796052,1.27808,7.306215,7.459756
2.3073971879E13,0.77258,1.189145,5.398002,5.581163
2.3073992107E13,0.4228,1.224374,2.963105,3.233859
2.3074011867E13,-0.183745,1.307593,0.258307,1.345468
2.3074031877E13,-0.920397,1.360374,-2.430203,2.933195
2.3074052067E13,-1.629703,1.318593,-4.82481,5.260552
2.3074071869E13,-2.155923,1.144942,-6.693915,7.125124
2.3074092154E13,-2.376329,0.835481,-7.882516,8.275205
2.3074111861E13,-2.225442,0.418774,-8.330701,8.632992
2.3074131877E13,-1.707148,-0.051593,-8.077501,8.256091
2.3074152022E13,-0.892171,-0.509012,-7.249162,7.321572
2.3074171852E13,0.097948,-0.887795,-6.033954,6.099702
2.3074192079E13,1.116514,-1.135917,-4.647977,4.913309
2.3074211859E13,2.021537,-1.224057,-3.297866,4.057197
2.3074231879E13,2.703016,-1.149523,-2.147041,3.638335
