't             ','x             ','y             ','z             ',magnitude
2143645650000,0.254521,-0.019512,0.346916,0.430711
2143665555000,0.376565,-0.11607,0.384278,0.550402
2143694029000,0.494388,-0.194768,0.404599,0.667873
2143705555000,0.592608,-0.236308,0.403259,0.754747
2143725590000,0.65891,-0.228729,0.377328,0.793004
2143745597000,0.686563,-0.170408,0.326223,0.778992
2143765769000,0.675738,-0.070801,0.252163,0.724721
2143786370000,0.633178,0.051153,0.160328,0.655161
2143805604000,0.570366,0.17066,0.058557,0.598223
2143825634000,0.500686,0.26203,-0.043328,0.566766
2143845642000,0.436142,0.304058,-0.134591,0.548439
2143865619000,0.384458,0.28447,-0.20475,0.520243
2143885597000,0.347308,0.202569,-0.244743,0.470698
2143905642000,0.320344,0.06964,-0.247927,0.411021
2143926135000,0.294974,-0.09305,-0.211155,0.374505
2143945584000,0.261202,-0.258244,-0.135517,0.391512
2143965587000,0.211115,-0.397542,-0.026904,0.450925
2143985557000,0.141698,-0.486379,0.103694,0.517103
2144005580000,0.056575,-0.507965,0.239905,0.564609
2144025717000,-0.03409,-0.455778,0.360006,0.581808
2144045587000,-0.115748,-0.334083,0.437384,0.562418
2144065620000,-0.173209,-0.156239,0.441793,0.499593
2144085575000,-0.195207,0.058082,0.341664,0.39776
2144105554000,-0.177984,0.286866,0.107456,0.354284
2144125729000,-0.127021,0.509366,-0.284243,0.596978
2144145582000,-0.056389,0.708968,-0.845821,1.105092
2144165587000,0.014838,0.875465,-1.573662,1.800852
2144185560000,0.06836,1.006155,-2.444312,2.644179
2144205590000,0.09326,1.105917,-3.412177,3.588134
2144225725000,0.0922,1.186968,-4.409808,4.567691
2144245590000,0.085197,1.267906,-5.351876,5.500675
2144265582000,0.109443,1.372311,-6.142786,6.29516
2144285557000,0.214922,1.527233,-6.687314,6.862857
2144305585000,0.455601,1.761193,-6.903162,7.138839
2144325720000,0.877594,2.101693,-6.733863,7.1086
2144345590000,1.50638,2.572309,-6.159767,6.843148
2144365595000,2.335837,3.189117,-5.205164,6.536079
2144385562000,3.321536,3.956993,-3.939816,6.497118
2144405585000,4.380282,4.866427,-2.474049,6.999279
2144425719000,5.396865,5.891555,-0.947443,8.045758
2144445582000,6.237648,6.990243,0.487647,9.381341
2144465594000,6.769127,8.106609,1.685636,10.694837
2144485562000,6.878643,9.176178,2.527226,11.743289
2144505589000,6.4937,10.132971,2.935839,12.388075
2144525692000,5.596461,10.917809,2.888118,12.603974
2144545580000,4.230374,11.485744,2.416176,12.476229
2144565584000,2.498553,11.812018,1.601758,12.179169
2144585562000,0.551816,11.895255,0.563073,11.921352
2144605587000,-1.430206,11.756581,-0.563666,11.856661
2144625717000,-3.262146,11.435585,-1.645748,12.005111
2144145582000,-0.056389,0.708968,-0.845821,1.105092
2144165587000,0.014838,0.875465,-1.573662,1.800852
2144185560000,0.06836,1.006155,-2.444312,2.644179
2144205590000,0.09326,1.105917,-3.412177,3.588134
