't             ','x             ','y             ','z             ',magnitude
1.0883068858E13,0.655662,-0.675337,-0.106037,0.947216
1.0883088854E13,0.762069,-0.781521,-0.475798,1.190759
1.0883109238E13,0.800854,-0.813811,-0.955886,1.489085
1.0883128813E13,0.761826,-0.766067,-1.512164,1.858461
1.0883148833E13,0.648468,-0.64219,-2.097733,2.287663
1.0883168793E13,0.478127,-0.454741,-2.658744,2.7394
1.0883188819E13,0.279095,-0.222344,-3.141205,3.161408
1.0883209993E13,0.085337,0.033595,-3.497425,3.498628
1.0883228834E13,-0.069829,0.291972,-3.691627,3.703813
1.0883248834E13,-0.160884,0.534813,-3.703087,3.744964
1.0883268841E13,-0.175816,0.748719,-3.52666,3.609546
1.0883288838E13,-0.119075,0.924888,-3.171186,3.305452
1.0883308878E13,-0.0111,1.058491,-2.656822,2.859935
1.0883328836E13,0.114604,1.147805,-2.01175,2.318993
1.0883349201E13,0.218093,1.193051,-1.2686,1.755073
1.0883368896E13,0.260856,1.194733,-0.462326,1.307356
1.0883388793E13,0.213739,1.153056,0.371399,1.230106
1.0883408786E13,0.062902,1.06845,1.195687,1.604746
1.0883428773E13,-0.186649,0.942086,1.971318,2.19282
1.0883448761E13,-0.511439,0.77657,2.656433,2.814475
1.0883468786E13,-0.873267,0.576546,3.207557,3.373933
1.0883488948E13,-1.225621,0.34917,3.581759,3.801718
1.0883508786E13,-1.521825,0.103922,3.740424,4.039495
1.0883528768E13,-1.722687,-0.147938,3.654945,4.043285
1.0883548763E13,-1.802758,-0.39446,3.312633,3.791975
1.0883568789E13,-1.754014,-0.624002,2.721733,3.297541
1.0883588941E13,-1.586316,-0.826211,1.914358,2.619884
1.0883608788E13,-1.324718,-0.992707,0.946357,1.906813
1.0883628766E13,-1.004484,-1.117401,-0.106804,1.506314
1.0883648763E13,-0.664705,-1.196016,-1.157787,1.792417
1.0883668789E13,-0.341901,-1.226651,-2.117167,2.470621
1.0883688946E13,-0.065562,-1.209496,-2.903858,3.146358
1.0883708786E13,0.144804,-1.147289,-3.45554,3.643898
1.0883728768E13,0.2803,-1.045894,-3.735746,3.889506
1.0883749123E13,0.341051,-0.9153,-3.737094,3.862636
1.0883768776E13,0.33344,-0.769979,-3.479918,3.579648
1.0883788779E13,0.267149,-0.62896,-3.006743,3.083418
1.0883808786E13,0.152423,-0.514968,-2.373815,2.433808
1.0883828768E13,-0.001196,-0.452374,-1.641576,1.702767
1.0883848761E13,-0.184719,-0.464131,-0.865727,0.999511
1.0883868789E13,-0.388746,-0.567523,-0.091197,0.693919
1.0883888936E13,-0.601863,-0.769994,0.650353,1.17392
1.0883908789E13,-0.808136,-1.065788,1.338569,1.892289
1.0883928768E13,-0.987125,-1.434931,1.959864,2.621929
1.0883948758E13,-1.114953,-1.843785,2.501107,3.301243
1.0883968789E13,-1.167485,-2.248077,2.944121,3.883905
1.0883988943E13,-1.12427,-2.598367,3.262496,4.319649
1.0884008793E13,-0.973091,-2.84765,3.421695,4.556755
1.0884028774E13,-0.713763,-2.958576,3.383432,4.55085
1.0884048766E13,-0.3607,-2.909647,3.114586,4.277476
1.0883568789E13,-1.754014,-0.624002,2.721733,3.297541
1.0883588941E13,-1.586316,-0.826211,1.914358,2.619884
1.0883608788E13,-1.324718,-0.992707,0.946357,1.906813
1.0883628766E13,-1.004484,-1.117401,-0.106804,1.506314
1.0883648763E13,-0.664705,-1.196016,-1.157787,1.792417
1.0883668789E13,-0.341901,-1.226651,-2.117167,2.470621
1.0883688946E13,-0.065562,-1.209496,-2.903858,3.146358
1.0883708786E13,0.144804,-1.147289,-3.45554,3.643898
1.0883728768E13,0.2803,-1.045894,-3.735746,3.889506
1.0883749123E13,0.341051,-0.9153,-3.737094,3.862636
1.0883768776E13,0.33344,-0.769979,-3.479918,3.579648
1.0883788779E13,0.267149,-0.62896,-3.006743,3.083418
1.0883808786E13,0.152423,-0.514968,-2.373815,2.433808
1.0883828768E13,-0.001196,-0.452374,-1.641576,1.702767
1.0883848761E13,-0.184719,-0.464131,-0.865727,0.999511
1.0883868789E13,-0.388746,-0.567523,-0.091197,0.693919
1.0883888936E13,-0.601863,-0.769994,0.650353,1.17392
1.0883908789E13,-0.808136,-1.065788,1.338569,1.892289
1.0883928768E13,-0.987125,-1.434931,1.959864,2.621929
1.0883948758E13,-1.114953,-1.843785,2.501107,3.301243
1.0883968789E13,-1.167485,-2.248077,2.944121,3.883905
1.0883988943E13,-1.12427,-2.598367,3.262496,4.319649
1.0884008793E13,-0.973091,-2.84765,3.421695,4.556755
1.0884028774E13,-0.713763,-2.958576,3.383432,4.55085
1.0884048766E13,-0.3607,-2.909647,3.114586,4.277476
1.0884068769E13,0.057444,-2.699156,2.597077,3.746138
1.0884088943E13,0.500832,-2.345967,1.837018,3.021428
1.0884108786E13,0.923596,-1.886454,0.871058,2.273869
1.0884128806E13,1.280693,-1.368307,-0.232437,1.888509
1.0884148799E13,1.535043,-0.842287,-1.378433,2.228426
1.0884168784E13,1.663472,-0.353701,-2.456186,2.98749
1.0884188781E13,1.660076,0.065036,-3.35461,3.74346
1.0884208788E13,1.536543,0.398783,-3.97922,4.284178
1.0884228756E13,1.319628,0.650499,-4.267071,4.513586
1.0884248928E13,1.045695,0.838292,-4.196884,4.405683
1.0884268761E13,0.753474,0.988726,-3.792967,3.991479
1.0884288941E13,0.477221,1.129006,-3.1207,3.352785
1.0884308783E13,0.240633,1.278982,-2.274089,2.620149
1.0884328771E13,0.05378,1.4452,-1.359072,1.984583
1.0884348751E13,-0.087309,1.617795,-0.476268,1.688702
1.0884368791E13,-0.197936,1.771946,0.295612,1.807307
1.0884388938E13,-0.299651,1.874105,0.910773,2.105129
