't             ','x             ','y             ','z             ',magnitude
2184265600000,-0.143104,0.289216,0.222774,0.392114
2184287429000,0.11661,0.60226,0.327395,0.695343
2184310670000,0.400828,0.944167,0.349125,1.083514
2184325545000,0.660606,1.257942,0.272543,1.446755
2184345744000,0.852359,1.484875,0.103031,1.715222
2184365659000,0.948041,1.576876,-0.134136,1.844807
2184385777000,0.941392,1.507335,-0.399246,1.821449
2184405775000,0.848982,1.277982,-0.647261,1.665219
2184425640000,0.705674,0.919958,-0.838385,1.430799
2184445625000,0.555484,0.488617,-0.947568,1.202162
2184465617000,0.439902,0.052887,-0.970387,1.066753
2184485615000,0.386673,-0.318888,-0.923562,1.050796
2184505600000,0.401775,-0.57334,-0.839938,1.093452
2184525617000,0.466871,-0.683676,-0.758907,1.123086
2184545630000,0.543248,-0.655563,-0.714544,1.11151
2184565610000,0.581493,-0.525833,-0.724467,1.067467
2184585617000,0.534914,-0.354066,-0.782489,1.011823
2184605557000,0.37348,-0.208677,-0.857388,0.9582
2184625659000,0.094122,-0.150322,-0.899416,0.916736
2184645652000,-0.273968,-0.217627,-0.853031,0.921998
2184665637000,-0.672321,-0.416966,-0.673611,1.039051
2184685642000,-1.024419,-0.719468,-0.343065,1.297984
2184705622000,-1.252233,-1.066422,0.11789,1.649012
2184725649000,-1.294685,-1.383496,0.644933,2.001552
2184745659000,-1.123475,-1.59838,1.134321,2.259137
2184770769000,-0.753394,-1.660493,1.457523,2.334355
2184785632000,-0.240796,-1.557031,1.483712,2.164193
2184805614000,0.325972,-1.320619,1.107967,1.75439
2184825634000,0.84603,-1.02714,0.277107,1.359254
2184845630000,1.23096,-0.783033,-0.991774,1.764092
2184865619000,1.42921,-0.704007,-2.60461,3.053238
2184885604000,1.444559,-0.888959,-4.397491,4.713271
2184905592000,1.343439,-1.394861,-6.157464,6.454829
2184925634000,1.248315,-2.217463,-7.654216,8.06613
2184945587000,1.317129,-3.282752,-8.677457,9.370675
2184965579000,1.711919,-4.451831,-9.0729,10.250218
2184985719000,2.56226,-5.539054,-8.770256,10.684741
2185005577000,3.931019,-6.340784,-7.797807,10.791861
2185025589000,5.790001,-6.669936,-6.280172,10.837561
2185045740000,8.011386,-6.389912,-4.419549,11.160004
2185065585000,10.378112,-5.441503,-2.46368,11.974343
2185085610000,12.612833,-3.857546,-0.666277,13.206368
2185105600000,14.421077,-1.762071,0.752778,14.547819
2185125624000,15.541102,0.646001,1.640398,15.640782
2185145634000,15.791268,3.1218,1.930402,16.212225
2185165594000,15.105687,5.411348,1.647609,16.130067
2185185565000,13.551088,7.289524,0.895962,15.413367
2185205555000,11.320931,8.592434,-0.166296,14.213411
2185225635000,8.707175,9.238635,-1.359201,12.767721
2185245585000,6.054651,9.235723,-2.514518,11.326084
2184770769000,-0.753394,-1.660493,1.457523,2.334355
2184785632000,-0.240796,-1.557031,1.483712,2.164193
2184805614000,0.325972,-1.320619,1.107967,1.75439
2184825634000,0.84603,-1.02714,0.277107,1.359254
2184845630000,1.23096,-0.783033,-0.991774,1.764092
2184865619000,1.42921,-0.704007,-2.60461,3.053238
2184885604000,1.444559,-0.888959,-4.397491,4.713271
2184905592000,1.343439,-1.394861,-6.157464,6.454829
2184925634000,1.248315,-2.217463,-7.654216,8.06613
2184945587000,1.317129,-3.282752,-8.677457,9.370675
2184965579000,1.711919,-4.451831,-9.0729,10.250218
2184985719000,2.56226,-5.539054,-8.770256,10.684741
2185005577000,3.931019,-6.340784,-7.797807,10.791861
2185025589000,5.790001,-6.669936,-6.280172,10.837561
2185045740000,8.011386,-6.389912,-4.419549,11.160004
2185065585000,10.378112,-5.441503,-2.46368,11.974343
2185085610000,12.612833,-3.857546,-0.666277,13.206368
2185105600000,14.421077,-1.762071,0.752778,14.547819
2185125624000,15.541102,0.646001,1.640398,15.640782
2185145634000,15.791268,3.1218,1.930402,16.212225
2185165594000,15.105687,5.411348,1.647609,16.130067
2185185565000,13.551088,7.289524,0.895962,15.413367
2185205555000,11.320931,8.592434,-0.166296,14.213411
2185225635000,8.707175,9.238635,-1.359201,12.767721
2185245585000,6.054651,9.235723,-2.514518,11.326084
2185265565000,3.705665,8.671937,-3.503504,10.060268
2185285714000,1.944844,7.695071,-4.254162,9.005245
2185305562000,0.955307,6.482791,-4.754962,8.096224
2185325604000,0.792569,5.210586,-5.045877,7.296523
2185345739000,1.381797,4.023872,-5.199424,6.718253
2185365600000,2.537608,3.018745,-5.296862,6.603713
2185385640000,4.002586,2.234026,-5.405268,7.087207
2185405590000,5.496234,1.655312,-5.560033,7.991409
2185425645000,6.764866,1.229453,-5.756865,8.967523
2185445592000,7.623354,0.885513,-5.954756,9.713845
2185465599000,7.980815,0.55693,-6.088483,10.053517
2185485605000,7.845935,0.200413,-6.086862,9.932207
2185505612000,7.31222,-0.192848,-5.892827,9.393145
2185525645000,6.527614,-0.595235,-5.480021,8.543692
2185545625000,5.655434,-0.94999,-4.862019,7.518354
2185565619000,4.835412,-1.185751,-4.092278,6.444684
2185585630000,4.153064,-1.234913,-3.254846,5.419131
2185605644000,3.623583,-1.05134,-2.448143,4.497675
2185625627000,3.193011,-0.623628,-1.765591,3.70156
2185645625000,2.755749,0.01912,-1.277496,3.037518
2185665604000,2.184059,0.809977,-1.01827,2.542253
2185685629000,1.36241,1.654677,-0.981694,2.357507
2185705632000,0.219078,2.448199,-1.125144,2.703262
2185725645000,-1.251786,3.092442,-1.381741,3.611007
2185745617000,-2.98245,3.513502,-1.676983,4.904281
2185265565000,3.705665,8.671937,-3.503504,10.060268
2185285714000,1.944844,7.695071,-4.254162,9.005245
