't             ','x             ','y             ','z             ',magnitude
252508469000,-0.23984,0.187456,-0.248493,0.392953
252528533000,-0.340125,0.144652,-0.075896,0.377319
252548744000,-0.412604,0.054354,0.10613,0.429488
252568433000,-0.440006,-0.073497,0.259886,0.516283
252589803000,-0.413275,-0.221248,0.352335,0.586418
252608484000,-0.334171,-0.367483,0.362394,0.614852
252628456000,-0.215833,-0.492216,0.285494,0.608578
252648786000,-0.080386,-0.581795,0.134557,0.602538
252668524000,0.045789,-0.632179,-0.062911,0.636949
252688528000,0.137738,-0.650111,-0.270426,0.717458
252708549000,0.177523,-0.652109,-0.449529,0.811688
252728526000,0.158675,-0.66019,-0.56763,0.885004
252748539000,0.088127,-0.696024,-0.604406,0.926025
252768528000,-0.015089,-0.774626,-0.555616,0.953405
252788524000,-0.123945,-0.899174,-0.433374,1.005828
252808703000,-0.209607,-1.058578,-0.26313,1.110748
252828661000,-0.248433,-1.22843,-0.077812,1.255712
252848539000,-0.227928,-1.375147,0.089218,1.39676
252868539000,-0.150431,-1.462853,0.210575,1.485567
252888511000,-0.033522,-1.461695,0.269456,1.486702
252908703000,0.093352,-1.355505,0.261504,1.383652
252928504000,0.195153,-1.146727,0.193977,1.179277
252948528000,0.238873,-0.85781,0.082705,0.894281
252968536000,0.200961,-0.528265,-0.052387,0.567621
252988524000,0.07305,-0.207354,-0.191958,0.291856
253008543000,-0.135521,0.05607,-0.320794,0.35273
253028514000,-0.399088,0.224071,-0.429691,0.627784
253048741000,-0.680765,0.278134,-0.515576,0.898119
253068544000,-0.939944,0.224055,-0.579859,1.126912
253088491000,-1.140687,0.091664,-0.626016,1.304402
253108474000,-1.259213,-0.071281,-0.657613,1.422376
253128453000,-1.288154,-0.209531,-0.677463,1.470442
253148443000,-1.23744,-0.273344,-0.688542,1.442243
253168473000,-1.13102,-0.230795,-0.695637,1.347733
253188634000,-1.000552,-0.077284,-0.708314,1.228327
253208631000,-0.877932,0.160377,-0.742867,1.161179
253228458000,-0.787719,0.426685,-0.822586,1.216227
253249911000,-0.742424,0.646449,-0.975657,1.386
253268488000,-0.741632,0.738994,-1.229937,1.615202
253288474000,-0.775295,0.634386,-1.605192,1.892134
253308473000,-0.830464,0.288478,-2.104749,2.280978
253328611000,-0.89959,-0.306369,-2.708184,2.870085
253348449000,-0.988309,-1.117095,-3.367506,3.683036
253368464000,-1.120223,-2.073218,-4.008323,4.649708
253388641000,-1.336861,-3.077237,-4.536943,5.642733
253408478000,-1.691669,-4.019921,-4.852997,6.524806
253428611000,-2.238923,-4.797652,-4.865828,7.190725
253448456000,-3.019206,-5.328217,-4.511991,7.60681
253468476000,-4.044674,-5.561985,-3.770654,7.843016
253488636000,-5.287423,-5.486411,-2.673416,8.074943
253008543000,-0.135521,0.05607,-0.320794,0.35273
253028514000,-0.399088,0.224071,-0.429691,0.627784
253048741000,-0.680765,0.278134,-0.515576,0.898119
253068544000,-0.939944,0.224055,-0.579859,1.126912
253088491000,-1.140687,0.091664,-0.626016,1.304402
253108474000,-1.259213,-0.071281,-0.657613,1.422376
253128453000,-1.288154,-0.209531,-0.677463,1.470442
253148443000,-1.23744,-0.273344,-0.688542,1.442243
253168473000,-1.13102,-0.230795,-0.695637,1.347733
253188634000,-1.000552,-0.077284,-0.708314,1.228327
253208631000,-0.877932,0.160377,-0.742867,1.161179
253228458000,-0.787719,0.426685,-0.822586,1.216227
253249911000,-0.742424,0.646449,-0.975657,1.386
253268488000,-0.741632,0.738994,-1.229937,1.615202
253288474000,-0.775295,0.634386,-1.605192,1.892134
253308473000,-0.830464,0.288478,-2.104749,2.280978
253328611000,-0.89959,-0.306369,-2.708184,2.870085
253348449000,-0.988309,-1.117095,-3.367506,3.683036
253368464000,-1.120223,-2.073218,-4.008323,4.649708
253388641000,-1.336861,-3.077237,-4.536943,5.642733
253408478000,-1.691669,-4.019921,-4.852997,6.524806
253428611000,-2.238923,-4.797652,-4.865828,7.190725
253448456000,-3.019206,-5.328217,-4.511991,7.60681
253468476000,-4.044674,-5.561985,-3.770654,7.843016
253488636000,-5.287423,-5.486411,-2.673416,8.074943
253508478000,-6.67426,-5.123425,-1.306244,8.514781
253528453000,-8.089764,-4.520456,0.197755,9.269192
253548443000,-9.388333,-3.737617,1.674242,10.242737
253568488000,-10.413965,-2.834184,2.949917,11.188622
253588639000,-11.024636,-1.857695,3.867165,11.829987
253608478000,-11.117289,-0.837795,4.307785,11.952114
253628456000,-10.648861,0.213731,4.211408,11.453378
253648446000,-9.648474,1.296959,3.584697,10.374257
253668474000,-8.218794,2.413227,2.499537,8.922999
253688644000,-6.525095,3.553736,1.081071,7.508304
253708473000,-4.773211,4.690552,-0.512826,6.711766
253728609000,-3.179941,5.771688,-2.115724,6.921032
253748483000,-1.941119,6.723021,-3.577008,7.858876
253768476000,-1.202211,7.457215,-4.782294,8.940117
253788639000,-1.036321,7.887815,-5.66621,9.767165
253808474000,-1.433797,7.945584,-6.21635,10.189754
253828606000,-2.30467,7.594073,-6.467627,10.237756
253848441000,-3.493739,6.840034,-6.488649,10.054593
253868471000,-4.805314,5.736479,-6.363513,9.823061
253888611000,-6.033153,4.377307,-6.173047,9.678133
253908476000,-6.990712,2.884222,-5.979116,9.640468
253928458000,-7.53662,1.388251,-5.814928,9.619837
253948448000,-7.591553,0.009471,-5.682681,9.48286
253968479000,-7.144594,-1.160887,-5.55825,9.126173
253988631000,-6.249033,-2.072384,-5.401378,8.515872
253508478000,-6.67426,-5.123425,-1.306244,8.514781
253528453000,-8.089764,-4.520456,0.197755,9.269192
253548443000,-9.388333,-3.737617,1.674242,10.242737
253568488000,-10.413965,-2.834184,2.949917,11.188622
253588639000,-11.024636,-1.857695,3.867165,11.829987
253608478000,-11.117289,-0.837795,4.307785,11.952114
253628456000,-10.648861,0.213731,4.211408,11.453378
253648446000,-9.648474,1.296959,3.584697,10.374257
253668474000,-8.218794,2.413227,2.499537,8.922999
253688644000,-6.525095,3.553736,1.081071,7.508304
253708473000,-4.773211,4.690552,-0.512826,6.711766
253728609000,-3.179941,5.771688,-2.115724,6.921032
253748483000,-1.941119,6.723021,-3.577008,7.858876
253768476000,-1.202211,7.457215,-4.782294,8.940117
253788639000,-1.036321,7.887815,-5.66621,9.767165
253808474000,-1.433797,7.945584,-6.21635,10.189754
253828606000,-2.30467,7.594073,-6.467627,10.237756
253848441000,-3.493739,6.840034,-6.488649,10.054593
253868471000,-4.805314,5.736479,-6.363513,9.823061
253888611000,-6.033153,4.377307,-6.173047,9.678133
253908476000,-6.990712,2.884222,-5.979116,9.640468
253928458000,-7.53662,1.388251,-5.814928,9.619837
253948448000,-7.591553,0.009471,-5.682681,9.48286
