't             ','x             ','y             ','z             ',magnitude
2.3514372017E13,0.02449,-0.185704,-0.154242,0.242644
2.3514391866E13,-0.010195,-0.179294,-0.127566,0.22028
2.3514412052E13,-0.087137,-0.165148,-0.090293,0.207412
2.3514431834E13,-0.181425,-0.145431,-0.057649,0.239559
2.3514451872E13,-0.262998,-0.124741,-0.047021,0.294854
2.3514472009E13,-0.303505,-0.109029,-0.074124,0.330904
2.3514491859E13,-0.28319,-0.104111,-0.14909,0.336547
2.3514512039E13,-0.196154,-0.114638,-0.273272,0.355381
2.3514531836E13,-0.052677,-0.143594,-0.437536,0.4635
2.3514551794E13,0.121732,-0.192506,-0.622589,0.662944
2.3514572007E13,0.29054,-0.262368,-0.801296,0.89181
2.3514591976E13,0.412841,-0.354746,-0.942915,1.088747
2.3514612144E13,0.45096,-0.472701,-1.018452,1.209981
2.3514632792E13,0.377458,-0.621195,-1.006248,1.241327
2.3514651866E13,0.180262,-0.80658,-0.896697,1.21948
2.3514672066E13,-0.135063,-1.034991,-0.695009,1.253988
2.3514691871E13,-0.546208,-1.310097,-0.421526,1.480669
2.3514712264E13,-1.017895,-1.63051,-0.109249,1.925256
2.3514731852E13,-1.507602,-1.987379,0.201066,2.502592
2.3514751869E13,-1.971949,-2.363069,0.467302,3.113045
2.3514772014E13,-2.372481,-2.73148,0.652804,3.676385
2.3514791869E13,-2.679829,-3.06004,0.732464,4.133018
2.3514812072E13,-2.875949,-3.313631,0.69688,4.44262
2.3514831837E13,-2.954282,-3.459799,0.553862,4.583095
2.3514851874E13,-2.917991,-3.474375,0.326987,4.548942
2.3514872004E13,-2.777635,-3.346438,0.051432,4.349315
2.3514891862E13,-2.548569,-3.08158,-0.232084,4.005646
2.3514912046E13,-2.249088,-2.702714,-0.483947,3.549263
2.3514931832E13,-1.899484,-2.24821,-0.671775,3.018902
2.3514951866E13,-1.521721,-1.767422,-0.775091,2.457678
2.3514972041E13,-1.139349,-1.314371,-0.78779,1.909529
2.3514991896E13,-0.777038,-0.940511,-0.718049,1.415607
2.3515012141E13,-0.458835,-0.687689,-0.585865,1.013254
2.3515031837E13,-0.205992,-0.582465,-0.418845,0.746411
2.3515051869E13,-0.033662,-0.632934,-0.247304,0.680366
2.3515072006E13,0.052836,-0.828171,-0.099638,0.835815
2.3515092009E13,0.060834,-1.140205,0.001236,1.141827
2.3515112037E13,0.011125,-1.52804,0.039862,1.5286
2.3515131836E13,-0.063788,-1.942982,0.008596,1.944048
2.3515151872E13,-0.124317,-2.334252,-0.093431,2.339426
2.3515172002E13,-0.130777,-2.654235,-0.262018,2.670341
2.3515191986E13,-0.051711,-2.862769,-0.489676,2.904807
2.3515212069E13,0.12833,-2.930033,-0.766816,3.03143
2.3515231839E13,0.403456,-2.838289,-1.082011,3.064214
2.3515251871E13,0.744903,-2.582657,-1.421332,3.040589
2.3515271994E13,1.10424,-2.171398,-1.767101,3.009479
2.3515291971E13,1.420978,-1.62577,-2.096796,3.009794
2.3515312412E13,1.633414,-0.979526,-2.382773,3.050429
2.3515332151E13,1.690625,-0.277772,-2.593384,3.108217
2.3515351862E13,1.563183,0.425182,-2.695904,3.14519
2.3515371841E13,1.249995,1.069386,-2.660957,3.12838
2.3515391834E13,0.779497,1.594489,-2.467882,3.039811
2.3515412602E13,0.204436,1.946394,-2.110096,2.877976
2.3515432147E13,-0.408652,2.084907,-1.599223,2.6592
2.3515451861E13,-0.993371,1.99117,-0.966786,2.426153
2.3515471837E13,-1.49782,1.673393,-0.262747,2.261138
2.3515491834E13,-1.896172,1.169439,0.449328,2.272653
2.3515512381E13,-2.194567,0.545151,1.100102,2.514665
2.3515532141E13,-2.429627,-0.112045,1.624142,2.924632
2.3515551867E13,-2.659543,-0.703967,1.969979,3.383719
2.3515571842E13,-2.949159,-1.135705,2.10872,3.799219
2.3515591839E13,-3.351916,-1.330939,2.039692,4.143318
2.3515612807E13,-3.893108,-1.245399,1.791659,4.462886
2.3515632189E13,-4.55837,-0.876184,1.419324,4.853959
2.3515651881E13,-5.2903,-0.264729,0.995451,5.389646
2.3515671839E13,-5.994697,0.507696,0.599592,6.045962
2.3515691831E13,-6.555789,1.331583,0.305432,6.696624
2.3515711852E13,-6.85806,2.086292,0.16881,7.170362
2.3515732036E13,-6.810126,2.660136,0.218476,7.314497
2.3515751861E13,-6.3662,2.969869,0.450976,7.039319
2.3515772076E13,-5.540471,2.975621,0.830765,6.343604
2.3515791832E13,-4.410438,2.688798,1.295547,5.325415
2.3515811851E13,-3.108429,2.171214,1.765807,4.182652
2.3515831997E13,-1.802215,1.52509,2.157143,3.197991
2.3515851862E13,-0.667949,0.875839,2.393156,2.634472
2.3515872052E13,0.139496,0.350445,2.416966,2.446221
2.3515891829E13,0.513138,0.055437,2.199443,2.259189
2.3515911981E13,0.412359,0.05845,1.743063,1.792128
2.3515932007E13,-0.130388,0.376836,1.080874,1.152083
2.3515951861E13,-1.016028,0.975326,0.270993,1.434229
2.3515972056E13,-2.097114,1.773081,-0.612199,2.813627
2.3515991829E13,-3.204462,2.658588,-1.488647,4.421847
2.3516012139E13,-4.176758,3.509624,-2.283167,5.91402
2.3516032001E13,-4.887512,4.214519,-2.934472,7.089504
2.3516051864E13,-5.264219,4.690278,-3.401469,7.828199
2.3516072071E13,-5.296748,4.894795,-3.666478,8.090588
2.3516091834E13,-5.033312,4.830929,-3.734555,7.913217
2.3516112306E13,-4.565728,4.542076,-3.630044,7.392803
2.3516132001E13,-4.007417,4.100592,-3.391303,6.66147
2.3516151859E13,-3.468888,3.591658,-3.064314,5.858602
2.3516172141E13,-3.035918,3.096205,-2.696499,5.106309
2.3516191829E13,-2.75477,2.676245,-2.331431,4.492952
2.3516212467E13,-2.627003,2.365702,-2.005181,4.064289
2.3516232004E13,-2.614726,2.16799,-1.744181,3.818265
2.3516251876E13,-2.654113,2.060198,-1.564466,3.706249
2.3516272154E13,-2.673567,2.002752,-1.47229,3.650563
2.3516291832E13,-2.612499,1.952074,-1.465434,3.575366
2.3516312642E13,-2.436447,1.873051,-1.534808,3.435147
2.3516332007E13,-2.145117,1.748622,-1.666108,3.230344
2.3516351862E13,-1.771851,1.584291,-1.84132,3.006642
2.3515872052E13,0.139496,0.350445,2.416966,2.446221
2.3515891829E13,0.513138,0.055437,2.199443,2.259189
2.3515911981E13,0.412359,0.05845,1.743063,1.792128
2.3515932007E13,-0.130388,0.376836,1.080874,1.152083
2.3515951861E13,-1.016028,0.975326,0.270993,1.434229
2.3515972056E13,-2.097114,1.773081,-0.612199,2.813627
2.3515991829E13,-3.204462,2.658588,-1.488647,4.421847
2.3516012139E13,-4.176758,3.509624,-2.283167,5.91402
2.3516032001E13,-4.887512,4.214519,-2.934472,7.089504
2.3516051864E13,-5.264219,4.690278,-3.401469,7.828199
2.3516072071E13,-5.296748,4.894795,-3.666478,8.090588
2.3516091834E13,-5.033312,4.830929,-3.734555,7.913217
2.3516112306E13,-4.565728,4.542076,-3.630044,7.392803
2.3516132001E13,-4.007417,4.100592,-3.391303,6.66147
2.3516151859E13,-3.468888,3.591658,-3.064314,5.858602
2.3516172141E13,-3.035918,3.096205,-2.696499,5.106309
2.3516191829E13,-2.75477,2.676245,-2.331431,4.492952
2.3516212467E13,-2.627003,2.365702,-2.005181,4.064289
2.3516232004E13,-2.614726,2.16799,-1.744181,3.818265
2.3516251876E13,-2.654113,2.060198,-1.564466,3.706249
2.3516272154E13,-2.673567,2.002752,-1.47229,3.650563
2.3516291832E13,-2.612499,1.952074,-1.465434,3.575366
2.3516312642E13,-2.436447,1.873051,-1.534808,3.435147
2.3516332007E13,-2.145117,1.748622,-1.666108,3.230344
