't             ','x             ','y             ','z             ',magnitude
2.7384928981E13,0.054659,-0.147337,0.128187,0.202799
2.7384950709E13,0.026902,-0.13826,0.147948,0.204275
2.7384967596E13,-0.012721,-0.118819,0.176465,0.213119
2.7384987292E13,-0.056865,-0.097811,0.207977,0.236759
2.7385010784E13,-0.097472,-0.083975,0.233456,0.26656
2.7385027301E13,-0.127841,-0.083478,0.242855,0.286863
2.7385047381E13,-0.144364,-0.098108,0.227906,0.287067
2.7385067369E13,-0.147439,-0.124576,0.184819,0.267237
2.7385087377E13,-0.14149,-0.155178,0.116072,0.239942
2.7385107781E13,-0.133835,-0.1797,0.030748,0.226162
2.7385127364E13,-0.132791,-0.188049,-0.05675,0.2371
2.7385147334E13,-0.145416,-0.173052,-0.129517,0.260514
2.7385167554E13,-0.175569,-0.132599,-0.171943,0.279234
2.7385187597E13,-0.222839,-0.070608,-0.173677,0.291215
2.7385207851E13,-0.282574,0.003539,-0.132792,0.31224
2.7385227312E13,-0.347141,0.077041,-0.057193,0.360157
2.7385247292E13,-0.408138,0.136739,0.036079,0.431944
2.7385267321E13,-0.458951,0.172398,0.123873,0.50567
2.7385287366E13,-0.497011,0.179451,0.181728,0.558791
2.7385307359E13,-0.525062,0.160384,0.189329,0.580739
2.7385327309E13,-0.551029,0.124335,0.135457,0.580897
2.7385347296E13,-0.586443,0.084859,0.021265,0.592933
2.7385367317E13,-0.643597,0.056411,-0.139017,0.660852
2.7385387469E13,-0.732014,0.050328,-0.320236,0.80058
2.7385407319E13,-0.855186,0.071346,-0.490957,0.988672
2.7385427304E13,-1.008377,0.115534,-0.619797,1.189252
2.7385447276E13,-1.178192,0.170394,-0.682002,1.371968
2.7385467316E13,-1.34426,0.217155,-0.66488,1.51534
2.7385487464E13,-1.482846,0.234932,-0.570794,1.606185
2.7385507302E13,-1.571662,0.20583,-0.417014,1.639021
2.7385527304E13,-1.59483,0.119791,-0.232266,1.616101
2.7385547344E13,-1.546852,-0.022044,-0.050799,1.547843
2.7385567317E13,-1.434555,-0.20639,0.094772,1.45242
2.7385587471E13,-1.276377,-0.409688,0.180296,1.352586
2.7385607474E13,-1.099043,-0.602455,0.195086,1.268426
2.7385627302E13,-0.932083,-0.755315,0.143946,1.208304
2.7385647291E13,-0.801434,-0.845366,0.04573,1.165775
2.7385667319E13,-0.723498,-0.861397,-0.071313,1.127182
2.7385687474E13,-0.701108,-0.806593,-0.17626,1.083149
2.7385707322E13,-0.722544,-0.698105,-0.242699,1.033597
2.7385727306E13,-0.763939,-0.563325,-0.254829,0.98279
2.7385747444E13,-0.794752,-0.433744,-0.210864,0.929639
2.7385767316E13,-0.785275,-0.337735,-0.123051,0.863634
2.7385787471E13,-0.714484,-0.293961,-0.014333,0.772726
2.7385807322E13,-0.576429,-0.306968,0.087697,0.658931
2.7385827302E13,-0.38351,-0.366213,0.157877,0.553278
2.7385847347E13,-0.165724,-0.448987,0.179614,0.51119
2.7385867321E13,0.034448,-0.526544,0.149069,0.548322
2.7385887314E13,0.170351,-0.571909,0.075992,0.60156
2.7385907316E13,0.201187,-0.567817,-0.01888,0.602701
2.7385427304E13,-1.008377,0.115534,-0.619797,1.189252
2.7385447276E13,-1.178192,0.170394,-0.682002,1.371968
2.7385467316E13,-1.34426,0.217155,-0.66488,1.51534
2.7385487464E13,-1.482846,0.234932,-0.570794,1.606185
2.7385507302E13,-1.571662,0.20583,-0.417014,1.639021
2.7385527304E13,-1.59483,0.119791,-0.232266,1.616101
2.7385547344E13,-1.546852,-0.022044,-0.050799,1.547843
2.7385567317E13,-1.434555,-0.20639,0.094772,1.45242
2.7385587471E13,-1.276377,-0.409688,0.180296,1.352586
2.7385607474E13,-1.099043,-0.602455,0.195086,1.268426
2.7385627302E13,-0.932083,-0.755315,0.143946,1.208304
2.7385647291E13,-0.801434,-0.845366,0.04573,1.165775
2.7385667319E13,-0.723498,-0.861397,-0.071313,1.127182
2.7385687474E13,-0.701108,-0.806593,-0.17626,1.083149
2.7385707322E13,-0.722544,-0.698105,-0.242699,1.033597
2.7385727306E13,-0.763939,-0.563325,-0.254829,0.98279
2.7385747444E13,-0.794752,-0.433744,-0.210864,0.929639
2.7385767316E13,-0.785275,-0.337735,-0.123051,0.863634
2.7385787471E13,-0.714484,-0.293961,-0.014333,0.772726
