't             ','x             ','y             ','z             ',magnitude
2.7269047299E13,0.761033,-3.37716,1.085815,3.628136
2.7269067292E13,0.595979,-3.35965,1.245219,3.632218
2.7269087322E13,0.353202,-3.164711,1.294346,3.437365
2.7269107306E13,0.037279,-2.854353,1.245915,3.114647
2.7269127321E13,-0.33593,-2.494502,1.125762,2.757305
2.7269147302E13,-0.73858,-2.141518,0.966237,2.462765
2.7269167451E13,-1.132769,-1.831853,0.798504,2.297055
2.7269187292E13,-1.475278,-1.576777,0.645554,2.253755
2.7269207312E13,-1.724736,-1.36313,0.51763,2.25849
2.7269227319E13,-1.849923,-1.159792,0.410949,2.221758
2.7269247306E13,-1.837488,-0.928297,0.310147,2.081895
2.7269267287E13,-1.69725,-0.635345,0.193893,1.822612
2.7269287336E13,-1.463295,-0.264281,0.04259,1.487579
2.7269307351E13,-1.190202,0.177544,-0.153762,1.213155
2.7269327319E13,-0.944472,0.656874,-0.389831,1.214693
2.7269347304E13,-0.792698,1.119219,-0.643016,1.514757
2.7269367287E13,-0.78815,1.497945,-0.87574,1.905765
2.7269387317E13,-0.958621,1.726989,-1.041871,2.233146
2.7269407309E13,-1.297915,1.75448,-1.096204,2.442221
2.7269427314E13,-1.762842,1.554414,-1.00482,2.556067
2.7269447306E13,-2.277093,1.133551,-0.754191,2.653091
2.7269467297E13,-2.741775,0.532031,-0.356748,2.815609
2.7269487321E13,-3.050917,-0.182245,0.14871,3.059971
2.7269507312E13,-3.109214,-0.924673,0.702175,3.318928
2.7269527316E13,-2.849009,-1.608016,1.232258,3.495858
2.7269547306E13,-2.24332,-2.156607,1.668686,3.530999
2.7269567296E13,-1.312438,-2.518073,1.955092,3.447546
2.7269587319E13,-0.122605,-2.670221,2.059415,3.37436
2.7269607307E13,1.222914,-2.622067,1.979374,3.505521
2.7269627317E13,2.598429,-2.408962,1.741696,3.948219
2.7269647304E13,3.873942,-2.08265,1.395411,4.614329
2.7269667291E13,4.933214,-1.699206,1.000565,5.312724
2.7269687319E13,5.688846,-1.307574,0.614761,5.869468
2.7269707307E13,6.092339,-0.940688,0.280771,6.170926
2.7269727317E13,6.137488,-0.611115,0.017953,6.167863
2.7269747306E13,5.857138,-0.31202,-0.180547,5.868221
2.7269767291E13,5.31426,-0.022992,-0.34421,5.325446
2.7269787307E13,4.589217,0.28084,-0.516108,4.626678
2.7269807321E13,3.766652,0.618945,-0.739956,3.888225
2.7269827356E13,2.924088,0.997092,-1.046702,3.261912
2.7269847301E13,2.123678,1.402764,-1.444185,2.926334
2.7269867291E13,1.408019,1.805077,-1.912194,2.982835
2.7269887304E13,0.800061,2.159629,-2.404425,3.329468
2.7269907304E13,0.306285,2.417365,-2.857191,3.755131
2.7269927317E13,-0.078557,2.53519,-3.202968,4.085629
2.7269947292E13,-0.366458,2.485845,-3.38578,4.216304
2.7269967289E13,-0.571971,2.265039,-3.374762,4.104457
2.7269987319E13,-0.709608,1.893927,-3.172544,3.762384
2.7270007302E13,-0.792824,1.416366,-2.816237,3.250516
2.7270027319E13,-0.834213,0.891534,-2.370466,2.66643
2.7270047299E13,-0.846039,0.383287,-1.91385,2.127325
2.7270067294E13,-0.840505,-0.051385,-1.521783,1.739228
2.7270087324E13,-0.829261,-0.372458,-1.249403,1.545124
2.7270107302E13,-0.821988,-0.563368,-1.118952,1.498366
2.7270127319E13,-0.824481,-0.632512,-1.114641,1.523899
2.7270147294E13,-0.836879,-0.609622,-1.186486,1.574724
2.7270167451E13,-0.852985,-0.537925,-1.262602,1.615894
2.7270187292E13,-0.861176,-0.464084,-1.267281,1.600937
2.7270207306E13,-0.846684,-0.427849,-1.141009,1.483856
2.7270227334E13,-0.795258,-0.453844,-0.857597,1.254545
2.7270247302E13,-0.697274,-0.54735,-0.433925,0.986951
2.7270267292E13,-0.550936,-0.694807,0.070259,0.889507
