't             ','x             ','y             ','z             ',magnitude
3.6818785879E13,0.214381,-1.600665,-0.262379,1.636133
3.681880967E13,0.520856,-2.065965,-0.309517,2.152975
3.681882712E13,0.815991,-2.575031,-0.395302,2.729998
3.68188458E13,1.059676,-3.092099,-0.541568,3.313198
3.6818865795E13,1.226304,-3.565977,-0.774851,3.849728
3.6818885854E13,1.311948,-3.936299,-1.123438,4.298578
3.6818905957E13,1.336586,-4.143906,-1.611622,4.642816
3.6818925854E13,1.340435,-4.14372,-2.25139,4.902646
3.6818946045E13,1.375098,-3.917566,-3.032951,5.141694
3.6818965854E13,1.490737,-3.484317,-3.916112,5.449651
3.6818985877E13,1.722375,-2.904758,-4.825113,5.889475
3.6819005859E13,2.078617,-2.278948,-5.649339,6.436558
3.6819025857E13,2.535609,-1.735367,-6.251682,6.965941
3.6819045889E13,3.038392,-1.413368,-6.485232,7.29984
3.6819065887E13,3.509515,-1.440959,-6.217324,7.283418
3.6819085869E13,3.864163,-1.911665,-5.356682,6.876064
3.6819105875E13,4.029062,-2.86475,-3.879199,6.283973
3.681912589E13,3.960877,-4.273032,-1.846864,6.11214
3.6819146045E13,3.659814,-6.040855,0.585645,7.087252
3.6819165884E13,3.174937,-8.013481,3.179529,9.187247
3.6819186195E13,2.599447,-9.996892,5.636845,11.767285
3.6819205869E13,2.056368,-11.784731,7.639963,14.19428
3.6819225885E13,1.677071,-13.188208,8.900014,15.998489
3.6819245827E13,1.576073,-14.064034,9.206142,16.882953
3.6819265815E13,1.827054,-14.335382,8.46661,16.748874
3.6819285805E13,2.445383,-14.002274,6.733211,15.728309
3.6819306014E13,3.381351,-13.139315,4.202851,14.203489
3.6819325879E13,4.525638,-11.881355,1.194016,12.77003
3.681934584E13,5.726051,-10.399787,-1.899404,12.022935
3.6819365815E13,6.813001,-8.874109,-4.67001,12.123357
3.6819385807E13,7.628753,-7.463751,-6.764519,12.635829
3.6819405794E13,8.054761,-6.284881,-7.94428,12.941812
3.6819425807E13,8.031634,-5.396168,-8.127863,12.636769
3.6819445965E13,7.567778,-4.795758,-7.406318,11.624289
3.6819465825E13,6.73539,-4.429296,-6.027333,10.06543
3.6819485804E13,5.654672,-4.206475,-4.35049,8.282301
3.6819505805E13,4.469498,-4.022357,-2.78087,6.624878
3.6819525777E13,3.32016,-3.779722,-1.69334,5.308217
3.6819545974E13,2.31808,-3.407725,-1.361647,4.340526
3.6819565824E13,1.528842,-2.87313,-1.905304,3.771262
3.6819585815E13,0.965788,-2.183328,-3.265425,4.045079
3.6819605787E13,0.595562,-1.381333,-5.215039,5.427652
3.6819625822E13,0.353529,-0.534487,-7.401199,7.42889
3.6819645959E13,0.165814,0.280335,-9.411462,9.417096
3.681966582E13,-0.027904,0.991423,-10.852102,10.897331
3.6819685809E13,-0.256545,1.543935,-11.422623,11.529348
3.6819705797E13,-0.508476,1.906549,-10.972259,11.148271
3.6819725822E13,-0.733497,2.072587,-9.527469,9.777847
3.6819745802E13,-0.855586,2.05614,-7.285244,7.618039
3.6819765814E13,-0.793327,1.885153,-4.573873,5.010337
3.6819285805E13,2.445383,-14.002274,6.733211,15.728309
3.6819306014E13,3.381351,-13.139315,4.202851,14.203489
3.6819325879E13,4.525638,-11.881355,1.194016,12.77003
3.681934584E13,5.726051,-10.399787,-1.899404,12.022935
3.6819365815E13,6.813001,-8.874109,-4.67001,12.123357
3.6819385807E13,7.628753,-7.463751,-6.764519,12.635829
3.6819405794E13,8.054761,-6.284881,-7.94428,12.941812
3.6819425807E13,8.031634,-5.396168,-8.127863,12.636769
3.6819445965E13,7.567778,-4.795758,-7.406318,11.624289
3.6819465825E13,6.73539,-4.429296,-6.027333,10.06543
3.6819485804E13,5.654672,-4.206475,-4.35049,8.282301
3.6819505805E13,4.469498,-4.022357,-2.78087,6.624878
3.6819525777E13,3.32016,-3.779722,-1.69334,5.308217
3.6819545974E13,2.31808,-3.407725,-1.361647,4.340526
3.6819565824E13,1.528842,-2.87313,-1.905304,3.771262
3.6819585815E13,0.965788,-2.183328,-3.265425,4.045079
3.6819605787E13,0.595562,-1.381333,-5.215039,5.427652
3.6819625822E13,0.353529,-0.534487,-7.401199,7.42889
3.6819645959E13,0.165814,0.280335,-9.411462,9.417096
3.681966582E13,-0.027904,0.991423,-10.852102,10.897331
3.6819685809E13,-0.256545,1.543935,-11.422623,11.529348
3.6819705797E13,-0.508476,1.906549,-10.972259,11.148271
3.6819725822E13,-0.733497,2.072587,-9.527469,9.777847
3.6819745802E13,-0.855586,2.05614,-7.285244,7.618039
3.6819765814E13,-0.793327,1.885153,-4.573873,5.010337
3.6819785725E13,-0.483394,1.593556,-1.789382,2.444376
3.6819805805E13,0.09838,1.214552,0.679529,1.395198
3.6819825812E13,0.923686,0.776645,2.522934,2.796707
3.6819845957E13,1.909653,0.302929,3.563502,4.054267
3.6819865814E13,2.928925,-0.186899,3.782399,4.787492
3.6819885802E13,3.830306,-0.673245,3.312872,5.108779
3.681990579E13,4.466047,-1.133623,2.403919,5.197067
3.6819925827E13,4.719874,-1.541796,1.362341,5.148817
3.681994596E13,4.529882,-1.869621,0.486169,4.924599
3.6819965822E13,3.901938,-2.091327,0.002948,4.427051
3.6819985809E13,2.909891,-2.190136,0.026719,3.642098
3.682000579E13,1.682732,-2.164258,0.54159,2.794444
3.6820025817E13,0.381334,-2.030949,1.413131,2.503419
3.682004596E13,-0.831002,-1.826466,2.424025,3.146815
3.6820065825E13,-1.817504,-1.601278,3.327423,4.115721
3.6820085949E13,-2.489952,-1.411151,3.903583,4.840368
3.6820105797E13,-2.821133,-1.305973,4.007669,5.072058
3.6820125827E13,-2.844858,-1.318211,3.598313,4.772709
3.6820145969E13,-2.643768,-1.453935,2.74173,4.076827
3.6820165822E13,-2.327764,-1.689085,1.591697,3.287096
3.6820185989E13,-2.008101,-1.972874,0.351031,2.836886
3.6820205794E13,-1.773405,-2.238309,-0.776162,2.959294
3.6820225835E13,-1.67211,-2.41768,-1.630047,3.361276
3.6820245967E13,-1.705061,-2.459964,-2.12758,3.672227
3.6820265819E13,-1.829371,-2.346337,-2.274971,3.745316
3.6819785725E13,-0.483394,1.593556,-1.789382,2.444376
3.6819805805E13,0.09838,1.214552,0.679529,1.395198
3.6819825812E13,0.923686,0.776645,2.522934,2.796707
3.6819845957E13,1.909653,0.302929,3.563502,4.054267
3.6819865814E13,2.928925,-0.186899,3.782399,4.787492
