't             ','x             ','y             ','z             ',magnitude
242147610000,2.585082,-0.566375,0.945199,2.81013
242167292000,2.800964,-0.810472,0.566017,2.970293
242187267000,3.093901,-1.059291,0.260707,3.280593
242207252000,3.41839,-1.316175,0.008189,3.663028
242227220000,3.711738,-1.578535,-0.22883,4.039943
242247262000,3.905278,-1.837013,-0.490687,4.343568
242267247000,3.937441,-2.075943,-0.807316,4.523797
242287260000,3.766136,-2.275316,-1.187172,4.557435
242307240000,3.378123,-2.413654,-1.6114,4.453544
242327228000,2.793293,-2.471191,-2.034708,4.248447
242347262000,2.062921,-2.432679,-2.392955,3.987456
242367250000,1.262339,-2.289472,-2.616019,3.698477
242387252000,0.479304,-2.040471,-2.643358,3.373514
242407248000,-0.199622,-1.692054,-2.438732,2.974947
242427233000,-0.702159,-1.257307,-2.000675,2.465066
242447262000,-0.980483,-0.754717,-1.366319,1.843304
242467253000,-1.01682,-0.206682,-0.607316,1.202278
242487223000,-0.823697,0.362061,0.181542,0.91789
242507248000,-0.439211,0.925916,0.898906,1.36318
242527238000,0.081205,1.459955,1.455424,2.063085
242547280000,0.674722,1.941419,1.790411,2.725789
242567275000,1.280613,2.351193,1.883051,3.273218
242587315000,1.84764,2.675255,1.755685,3.695022
242607273000,2.338133,2.905944,1.468261,4.008387
242627273000,2.728431,3.042816,1.104885,4.233655
242647285000,3.006217,3.092819,0.755498,4.378772
242667263000,3.16577,3.069164,0.496266,4.437133
242687268000,3.203023,2.989192,0.372806,4.396999
242707282000,3.112358,2.87141,0.389844,4.252499
242727928000,2.884759,2.732604,0.509343,4.006044
242747288000,2.508398,2.584618,0.659212,3.66154
242767268000,1.971853,2.431801,0.749944,3.219359
242787270000,1.268471,2.269967,0.695616,2.691775
242807288000,0.401014,2.087339,0.435145,2.169596
242827363000,-0.614436,1.867411,-0.050509,1.966547
242847285000,-1.746376,1.593305,-0.728992,2.473839
242867268000,-2.948372,1.252559,-1.517572,3.54469
242887297000,-4.161875,0.841634,-2.294796,4.826556
242907267000,-5.320704,0.369359,-2.921006,6.081003
242927278000,-6.356575,-0.14171,-3.263879,7.146959
242947287000,-7.204859,-0.656536,-3.224128,7.920608
242967262000,-7.809752,-1.131278,-2.756422,8.35882
242987268000,-8.128468,-1.518951,-1.881261,8.480469
243007270000,-8.13435,-1.776102,-0.685215,8.354144
243027275000,-7.818921,-1.869362,0.690596,8.068888
243051502000,-7.193214,-1.780554,2.071843,7.694494
243067310000,-6.288474,-1.509599,3.278342,7.250608
243087275000,-5.156126,-1.074657,4.152495,6.706991
243108010000,-3.866734,-0.509474,4.583565,6.018328
243128170000,-2.507564,0.141264,4.52342,5.173892
243147918000,-1.178107,0.827794,3.991274,4.243047
243167387000,0.016753,1.501149,3.067136,3.414828
243187262000,0.975591,2.118117,1.87539,2.992538
243207277000,1.610796,2.644436,0.562124,3.147013
243227242000,1.859323,3.056054,-0.729287,3.650809
243247225000,1.692155,3.338278,-1.879513,4.188085
243267370000,1.120666,3.483888,-2.80827,4.612998
243287202000,0.198184,3.491036,-3.480815,4.93383
243307232000,-0.984177,3.361352,-3.904993,5.245594
243327390000,-2.307277,3.099052,-4.120621,5.648643
243347228000,-3.63838,2.711313,-4.184024,6.172122
243367365000,-4.848081,2.209525,-4.151775,6.754489
243387198000,-5.827212,1.611121,-4.067325,7.286648
243407232000,-6.500847,0.941171,-3.953125,7.666421
243427390000,-6.836953,0.232797,-3.809425,7.83006
243447230000,-6.848141,-0.474131,-3.619445,7.760297
243467367000,-6.586259,-1.13625,-3.358962,7.48014
243487188000,-6.130779,-1.711552,-3.007728,7.040049
243507235000,-5.573144,-2.164935,-2.559574,6.503714
243527387000,-5.000079,-2.473418,-2.028411,5.935743
243547228000,-4.478948,-2.630031,-1.448728,5.392296
243567365000,-4.04772,-2.645326,-0.870453,4.913194
243587195000,-3.711357,-2.546119,-0.349442,4.514311
243607233000,-3.44517,-2.37139,0.063843,4.182913
243627387000,-3.203918,-2.165708,0.335206,3.88172
243647230000,-2.934721,-1.972057,0.454224,3.564817
243667372000,-2.590833,-1.824861,0.436334,3.198894
243687208000,-2.143373,-1.744549,0.319238,2.78198
243707223000,-1.588166,-1.734481,0.153988,2.356779
243727392000,-0.948401,-1.780492,-0.007325,2.017342
243747223000,-0.270465,-1.854318,-0.122822,1.87796
243767365000,0.38444,-1.91914,-0.169834,1.964621
